"A","Agilent Technologies, Inc. Comm",42.11
"AA","Alcoa Inc. Common Stock",13.573
"AAPL","Apple Inc.",128.36
"ABC","AmerisourceBergen Corporation C",114.13
"ABT","Abbott Laboratories Common Stoc",48.685
"ACE","Ace Limited Common Stock",108.50
"ACN","Accenture plc. Class A Ordinary",96.81
"ADBE","Adobe Systems Incorporated",79.26
"ADI","Analog Devices, Inc.",63.19
"ADM","Archer-Daniels-Midland Company ",52.90
"ADP","Automatic Data Processing, Inc.",87.84
"ADSK","Autodesk, Inc.",59.11
"ADT","ADT Corporation Common Stock",38.03
"AEE","Ameren Corporation Common Stock",40.58
"AEP","American Electric Power Company",55.50
"AES","The AES Corporation Common Stoc",13.66
"AET","Aetna Inc. Common Stock",112.01
"AFL","AFLAC Incorporated Common Stock",63.29
"AGN",N/A,N/A
"AIG","American International Group, I",58.59
"AIV","Apartment Investment and Manage",38.37
"AIZ","Assurant, Inc. Common Stock",65.56
"AKAM","Akamai Technologies, Inc.",77.92
"ALL","Allstate Corporation (The) Comm",67.95
"ALTR","Altera Corporation",44.10
"ALXN","Alexion Pharmaceuticals, Inc.",162.17
"AMAT","Applied Materials, Inc.",20.46
"AMD","Advanced Micro Devices",2.36
"AMGN","Amgen Inc.",162.652
"AMP","Ameriprise Financial, Inc. Comm",127.87
"AMT","American Tower Corporation (REI",95.22
"AMZN","Amazon.com, Inc.",427.536
"AN","AutoNation, Inc. Common Stock",62.31
"ANF","Abercrombie & Fitch Company Com",21.34
"AON","Aon plc Class A Ordinary Shares",99.93
"APA","Apache Corporation Common Stock",62.60
"APC","Anadarko Petroleum Corporation ",84.27
"APD","Air Products and Chemicals, Inc",148.52
"APH","Amphenol Corporation Common Sto",57.85
"APOL","Apollo Education Group, Inc.",16.755
"ARG","Airgas, Inc. Common Stock",102.96
"ATI","Allegheny Technologies Incorpor",37.32
"AVB","AvalonBay Communities, Inc. Com",168.86
"AVP","Avon Products, Inc. Common Stoc",6.97
"AVY","Avery Dennison Corporation Comm",60.15
"AXP","American Express Company Common",80.74
"AZO","AutoZone, Inc. Common Stock",683.515
"BA","Boeing Company (The) Common Sto",146.9901
"BAC","Bank of America Corporation Com",16.415
"BAX","Baxter International Inc. Commo",69.38
"BBBY","Bed Bath & Beyond Inc.",69.48
"BBT","BB&T Corporation Common Stock",38.805
"BBY","Best Buy Co., Inc. Common Stock",34.60
"BCR","C.R. Bard, Inc. Common Stock",172.72
"BDX","Becton, Dickinson and Company C",141.08
"BEAM",N/A,N/A
"BEN","Franklin Resources, Inc. Common",51.78
"BF.B",N/A,N/A
"BHI","Baker Hughes Incorporated Commo",65.73
"BIG","Big Lots, Inc. Common Stock",46.15
"BIIB","Biogen Idec Inc.",393.00
"BK","Bank of New York Mellon Corpora",43.10
"BLK","BlackRock, Inc. Common Stock",369.91
"BLL","Ball Corporation Common Stock",72.88
"BMC","BMC Software, Inc.",46.30
"BMS","Bemis Company, Inc. Common Stoc",46.305
"BMY","Bristol-Myers Squibb Company Co",67.99
"BRCM","Broadcom Corporation",47.47
"BRK.B",N/A,N/A
"BSX","Boston Scientific Corporation C",17.85
"BTU","Peabody Energy Corporation Comm",4.32
"BWA","BorgWarner Inc. Common Stock",61.82
"BXP","Boston Properties, Inc. Common ",135.31
"C","Citigroup, Inc. Common Stock",54.22
"CA","CA Inc.",31.84
"CAG","ConAgra Foods, Inc. Common Stoc",38.18
"CAH","Cardinal Health, Inc. Common St",87.93
"CAM","Cameron International Corporati",52.27
"CAT","Caterpillar, Inc. Common Stock",88.09
"CB","Chubb Corporation (The) Common ",99.11
"CBG","CBRE Group Inc Common Stock Cla",38.67
"CBS","CBS Corporation Class B Common ",59.70
"CCE","Coca-Cola Enterprises, Inc. Com",46.47
"CCI","Crown Castle International Corp",83.49
"CCL","Carnival Corporation Common Sto",47.84
"CELG","Celgene Corporation",115.36
"CERN","Cerner Corporation",67.93
"CF","CF Industries Holdings, Inc. Co",304.70
"CFN",N/A,N/A
"CHK","Chesapeake Energy Corporation C",14.745
"CHRW","C.H. Robinson Worldwide, Inc.",64.62
"CI","Cigna Corporation Common Stock",131.90
"CINF","Cincinnati Financial Corporatio",51.06
"CL","Colgate-Palmolive Company Commo",68.64
"CLF","Cliffs Natural Resources Inc Co",5.60
"CLX","Clorox Company (The) Common Sto",109.10
"CMA","Comerica Incorporated Common St",48.22
"CMCSA","Comcast Corporation",56.60
"CME","CME Group Inc.",95.3063
"CMG","Chipotle Mexican Grill, Inc. Co",633.25
"CMI","Cummins Inc. Common Stock",142.05
"CMS","CMS Energy Corporation Common S",33.6001
"CNP","CenterPoint Energy, Inc (Holdin",20.26
"CNX","CONSOL Energy Inc. Common Stock",31.81
"COF","Capital One Financial Corporati",84.35
"COG","Cabot Oil & Gas Corporation Com",35.19
"COH","Coach, Inc. Common Stock",37.48
"COL","Rockwell Collins, Inc. Common S",98.09
"COP","ConocoPhillips Common Stock",65.545
"COST","Costco Wholesale Corporation",144.5344
"COV","Covidien plc. Ordinary Shares (",N/A
"CPB","Campbell Soup Company Common St",46.70
"CRM","Salesforce.com Inc Common Stock",73.16
"CSC","Computer Sciences Corporation C",67.135
"CSCO","Cisco Systems, Inc.",29.65
"CSX","CSX Corporation Common Stock",35.16
"CTAS","Cintas Corporation",85.65
"CTL","CenturyLink, Inc. Common Stock",34.47
"CTSH","Cognizant Technology Solutions ",63.37
"CTXS","Citrix Systems, Inc.",66.14
"CVC","Cablevision Systems Corporation",20.20
"CVH",N/A,N/A
"CVS","CVS Health Corporation Common S",101.6501
"CVX","Chevron Corporation Common Stoc",108.11
"D","Dominion Resources, Inc. Common",72.08
"DD","E.I. du Pont de Nemours and Com",70.23
"DE","Deere & Company Common Stock",89.37
"DELL",N/A,N/A
"DF","Dean Foods Company Common Stock",18.885
"DFS","Discover Financial Services Com",59.94
"DG","Dollar General Corporation Comm",74.30
"DGX","Quest Diagnostics Incorporated ",71.80
"DHI","D.R. Horton, Inc. Common Stock",26.01
"DHR","Danaher Corporation Common Stoc",86.97
"DIS","Walt Disney Company (The) Commo",110.11
"DISCA","Discovery Communications, Inc.",31.55
"DLTR","Dollar Tree, Inc.",77.98
"DNB","Dun & Bradstreet Corporation (T",129.16
"DNR","Denbury Resources Inc. Common S",7.20
"DO","Diamond Offshore Drilling, Inc.",32.85
"DOV","Dover Corporation Common Stock",75.79
"DOW","Dow Chemical Company (The) Comm",51.16
"DPS","Dr Pepper Snapple Group, Inc Dr",77.70
"DRI","Darden Restaurants, Inc. Common",63.79
"DTE","DTE Energy Company Common Stock",78.65
"DTV","DIRECTV",91.33
"DUK","Duke Energy Corporation (Holdin",76.17
"DVA","DaVita HealthCare Partners Inc.",81.62
"DVN","Devon Energy Corporation Common",65.54
"EA","Electronic Arts Inc.",63.14
"EBAY","eBay Inc.",59.90
"ECL","Ecolab Inc. Common Stock",116.16
"ED","Consolidated Edison, Inc. Commo",61.58
"EFX","Equifax, Inc. Common Stock",99.535
"EIX","Edison International Common Sto",60.11
"EL","Estee Lauder Companies, Inc. (T",88.62
"EMC","EMC Corporation Common Stock",26.96
"EMN","Eastman Chemical Company Common",77.94
"EMR","Emerson Electric Company Common",60.11
"EOG","EOG Resources, Inc. Common Stoc",90.09
"EQR","Equity Residential Common Share",75.30
"EQT","EQT Corporation Common Stock",90.02
"ESRX","Express Scripts Holding Company",87.87
"ESV","Ensco plc Class A Ordinary Shar",25.54
"ETFC","E*TRADE Financial Corporation",29.18
"ETN","Eaton Corporation, PLC Ordinary",72.78
"ETR","Entergy Corporation Common Stoc",74.9701
"EW","Edwards Lifesciences Corporatio",131.30
"EXC","Exelon Corporation Common Stock",33.77
"EXPD","Expeditors International of Was",47.73
"EXPE","Expedia, Inc.",103.44
"F","Ford Motor Company Common Stock",15.3863
"FAST","Fastenal Company",42.90
"FCX","Freeport-McMoRan, Inc. Common S",22.626
"FDO","Family Dollar Stores, Inc. Comm",78.58
"FDX","FedEx Corporation Common Stock",174.15
"FE","FirstEnergy Corporation Common ",35.18
"FFIV","F5 Networks, Inc.",127.92
"FHN","First Horizon National Corporat",14.43
"FII","Federated Investors, Inc. Commo",34.02
"FIS","Fidelity National Information S",64.58
"FISV","Fiserv, Inc.",80.977
"FITB","Fifth Third Bancorp",20.47
"FLIR","FLIR Systems, Inc.",31.68
"FLR","Fluor Corporation Common Stock",59.51
"FLS","Flowserve Corporation Common St",57.02
"FMC","FMC Corporation Common Stock",58.30
"FOSL","Fossil Group, Inc.",77.91
"FRX",N/A,N/A
"FSLR","First Solar, Inc.",56.68
"FTI","FMC Technologies, Inc. Common S",41.72
"FTR","Frontier Communications Corpora",5.47
"GAS","AGL Resources, Inc. Common Stoc",50.23
"GCI","Gannett Co., Inc. Common Stock",35.59
"GD","General Dynamics Corporation Co",140.43
"GE","General Electric Company Common",27.2735
"GILD","Gilead Sciences, Inc.",109.93
"GIS","General Mills, Inc. Common Stoc",57.0449
"GLW","Corning Incorporated Common Sto",21.42
"GME","Gamestop Corporation Common Sto",39.85
"GNW","Genworth Financial Inc Common S",7.92
"GOOG","Google Inc.",532.11
"GPC","Genuine Parts Company Common St",93.80
"GPS","Gap, Inc. (The) Common Stock",38.505
"GS","Goldman Sachs Group, Inc. (The)",202.39
"GT","The Goodyear Tire & Rubber Comp",30.885
"GWW","W.W. Grainger, Inc. Common Stoc",245.03
"HAL","Halliburton Company Common Stoc",46.42
"HAR","Harman International Industries",125.75
"HAS","Hasbro, Inc.",72.12
"HBAN","Huntington Bancshares Incorpora",11.115
"HCBK","Hudson City Bancorp, Inc.",9.45
"HCN","Health Care REIT, Inc. Common S",72.48
"HCP","HCP, Inc. Common Stock",40.18
"HD","Home Depot, Inc. (The) Common S",112.5001
"HES","Hess Corporation Common Stock",69.27
"HIG","Hartford Financial Services Gro",41.49
"HNZ",N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.32
"HON","Honeywell International Inc. Co",106.20
"HOT","Starwood Hotels & Resorts World",84.99
"HP","Helmerich & Payne, Inc. Common ",73.59
"HPQ","Hewlett-Packard Company Common ",33.425
"HRB","H&R Block, Inc. Common Stock",31.62
"HRL","Hormel Foods Corporation Common",56.72
"HRS","Harris Corporation Common Stock",78.65
"HSP","Hospira Inc",88.24
"HST","Host Hotels & Resorts, Inc. Com",20.68
"HSY","The Hershey Company Common Stoc",96.30
"HUM","Humana Inc. Common Stock",174.87
"IBM","International Business Machines",173.43
"ICE","Intercontinental Exchange Inc. ",238.747
"IFF","Internationa Flavors & Fragranc",115.00
"IGT","International Game Technology O",18.31
"INTC","Intel Corporation",32.85
"INTU","Intuit Inc.",103.07
"IP","International Paper Company Com",53.042
"IPG","Interpublic Group of Companies,",21.16
"IR","Ingersoll-Rand plc (Ireland)",70.29
"IRM","Iron Mountain Incorporated (Del",36.95
"ISRG","Intuitive Surgical, Inc.",502.18
"ITW","Illinois Tool Works Inc. Common",96.95
"IVZ","Invesco Ltd Common Stock",40.68
"JBL","Jabil Circuit, Inc. Common Stoc",24.27
"JCI","Johnson Controls, Inc. Common S",50.66
"JCP","J.C. Penney Company, Inc. Holdi",8.37
"JDSU","JDS Uniphase Corporation",12.715
"JEC","Jacobs Engineering Group Inc. C",44.07
"JNJ","Johnson & Johnson Common Stock",101.79
"JNPR","Juniper Networks, Inc. Common S",27.29
"JOY","Joy Global Inc. Common Stock",42.46
"JPM","JP Morgan Chase & Co. Common St",65.65
"JWN","Nordstrom, Inc. Common Stock",74.10
"K","Kellogg Company Common Stock",65.2438
"KEY","KeyCorp Common Stock",14.76
"KIM","Kimco Realty Corporation Common",24.625
"KLAC","KLA-Tencor Corporation",60.18
"KMB","Kimberly-Clark Corporation Comm",111.6801
"KMI","Kinder Morgan, Inc. Common Stoc",42.545
"KMX","CarMax Inc",71.89
"KO","Coca-Cola Company (The) Common ",41.6163
"KR","Kroger Company (The) Common Sto",72.77
"KRFT","Kraft Foods Group, Inc.",85.77
"KSS","Kohl's Corporation Common Stock",65.30
"L","Loews Corporation Common Stock",40.76
"LEG","Leggett & Platt, Incorporated C",47.40
"LEN","Lennar Corporation Class A Comm",47.43
"LH","Laboratory Corporation of Ameri",117.61
"LIFE",N/A,19.9512
"LLL","L-3 Communications Holdings, In",119.65
"LLTC","Linear Technology Corporation",47.14
"LLY","Eli Lilly and Company Common St",72.9438
"LM","Legg Mason, Inc. Common Stock",54.40
"LMT","Lockheed Martin Corporation Com",192.76
"LNC","Lincoln National Corporation Co",58.00
"LO","Lorillard, Inc Common Stock",72.14
"LOW","Lowe's Companies, Inc. Common S",72.6544
"LRCX","Lam Research Corporation",78.95
"LSI","LSI Corporation",11.14
"LTD",N/A,N/A
"LUK","Leucadia National Corporation C",23.9551
"LUV","Southwest Airlines Company Comm",42.06
"LYB","LyondellBasell Industries NV Or",103.33
"M","Macy's Inc Common Stock",63.61
"MA","Mastercard Incorporated Common ",93.66
"MAR","Marriott International - Class ",80.58
"MAS","Masco Corporation Common Stock",27.12
"MAT","Mattel, Inc.",26.8999
"MCD","McDonald's Corporation Common S",97.9601
"MCHP","Microchip Technology Incorporat",49.41
"MCK","McKesson Corporation Common Sto",239.55
"MCO","Moody's Corporation Common Stoc",109.11
"MDLZ","Mondelez International, Inc.",40.475
"MDT","Medtronic plc. Ordinary Shares",76.2901
"MET","MetLife, Inc. Common Stock",52.415
"MHP",N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.77
"MKC","McCormick & Company, Incorporat",79.22
"MMC","Marsh & McLennan Companies, Inc",58.06
"MMM","3M Company Common Stock",163.14
"MNST","Monster Beverage Corporation",132.31
"MO","Altria Group, Inc.",52.7801
"MOLX","Molex Incorporated",38.68
"MON","Monsanto Company Common Stock",120.05
"MOS","Mosaic Company (The) Common Sto",46.16
"MPC","Marathon Petroleum Corporation ",103.65
