"CHRW","C.H. Robinson Worldwide, Inc.",64.39,+0.01,"+0.02%"
"CI","Cigna Corporation Common Stock",131.77,-0.08,"-0.06%"
"CINF","Cincinnati Financial Corporatio",51.10,-0.03,"-0.06%"
"CL","Colgate-Palmolive Company Commo",68.63,+0.00,"+0.00%"
"CLF","Cliffs Natural Resources Inc Co",5.69,+0.08,"+1.43%"
"CLX","Clorox Company (The) Common Sto",108.93,+0.46,"+0.42%"
"CMA","Comerica Incorporated Common St",48.30,-0.56,"-1.15%"
"CMCSA","Comcast Corporation",56.605,+0.065,"+0.115%"
"CME","CME Group Inc.",95.45,-0.64,"-0.67%"
"CMG","Chipotle Mexican Grill, Inc. Co",629.74,-4.79,"-0.75%"
"CMI","Cummins Inc. Common Stock",141.79,-1.43,"-1.00%"
"CMS","CMS Energy Corporation Common S",33.57,+0.22,"+0.66%"
"CNP","CenterPoint Energy, Inc (Holdin",20.265,+0.065,"+0.322%"
"CNX","CONSOL Energy Inc. Common Stock",31.80,+0.23,"+0.73%"
"COF","Capital One Financial Corporati",84.28,-0.19,"-0.22%"
"COG","Cabot Oil & Gas Corporation Com",35.25,-0.07,"-0.20%"
"COH","Coach, Inc. Common Stock",37.54,-0.22,"-0.58%"
"COL","Rockwell Collins, Inc. Common S",98.05,-0.30,"-0.31%"
"COP","ConocoPhillips Common Stock",65.61,+0.19,"+0.29%"
"COST","Costco Wholesale Corporation",143.51,+0.91,"+0.64%"
"COV","Covidien plc. Ordinary Shares (",N/A,+0,"+0%"
"CPB","Campbell Soup Company Common St",46.66,+0.18,"+0.39%"
"CRM","Salesforce.com Inc Common Stock",72.93,+0.05,"+0.07%"
"CSC","Computer Sciences Corporation C",67.13,-0.15,"-0.22%"
"CSCO","Cisco Systems, Inc.",29.44,+0.39,"+1.34%"
"CSX","CSX Corporation Common Stock",34.91,+0.01,"+0.03%"
"CTAS","Cintas Corporation",85.43,+0.32,"+0.37%"
"CTL","CenturyLink, Inc. Common Stock",34.43,+0.09,"+0.26%"
"CTSH","Cognizant Technology Solutions ",63.26,-0.56,"-0.88%"
"CTXS","Citrix Systems, Inc.",66.15,-0.60,"-0.90%"
"CVC","Cablevision Systems Corporation",20.15,-0.15,"-0.74%"
"CVH",N/A,N/A,N/A,N/A
"CVS","CVS Health Corporation Common S",101.5801,-0.3799,"-0.3726%"
"CVX","Chevron Corporation Common Stoc",107.9599,+0.5799,"+0.5400%"
"D","Dominion Resources, Inc. Common",72.13,+0.53,"+0.74%"
"DD","E.I. du Pont de Nemours and Com",69.922,+0.252,"+0.362%"
"DE","Deere & Company Common Stock",89.42,-2.79,"-3.03%"
"DELL",N/A,N/A,N/A,N/A
"DF","Dean Foods Company Common Stock",18.68,-0.03,"-0.16%"
"DFS","Discover Financial Services Com",59.92,-0.42,"-0.70%"
"DG","Dollar General Corporation Comm",74.09,+0.63,"+0.86%"
"DGX","Quest Diagnostics Incorporated ",71.68,-0.02,"-0.03%"
"DHI","D.R. Horton, Inc. Common Stock",25.685,-0.105,"-0.407%"
"DHR","Danaher Corporation Common Stoc",86.96,-0.88,"-1.00%"
"DIS","Walt Disney Company (The) Commo",110.0868,+0.1568,"+0.1426%"
"DISCA","Discovery Communications, Inc.",31.30,-0.10,"-0.32%"
"DLTR","Dollar Tree, Inc.",77.64,+0.67,"+0.87%"
"DNB","Dun & Bradstreet Corporation (T",128.81,-0.42,"-0.33%"
"DNR","Denbury Resources Inc. Common S",7.20,-0.11,"-1.50%"
"DO","Diamond Offshore Drilling, Inc.",33.03,-0.44,"-1.31%"
"DOV","Dover Corporation Common Stock",75.65,-0.86,"-1.12%"
"DOW","Dow Chemical Company (The) Comm",50.963,-0.277,"-0.541%"
"DPS","Dr Pepper Snapple Group, Inc Dr",77.87,+0.21,"+0.27%"
"DRI","Darden Restaurants, Inc. Common",63.56,+0.17,"+0.27%"
"DTE","DTE Energy Company Common Stock",78.704,+0.614,"+0.786%"
"DTV","DIRECTV",91.2525,+0.2325,"+0.2554%"
"DUK","Duke Energy Corporation (Holdin",76.19,+0.70,"+0.93%"
"DVA","DaVita HealthCare Partners Inc.",81.28,-0.58,"-0.71%"
"DVN","Devon Energy Corporation Common",65.65,-0.03,"-0.05%"
"EA","Electronic Arts Inc.",62.78,-0.31,"-0.49%"
"EBAY","eBay Inc.",59.75,-0.35,"-0.58%"
"ECL","Ecolab Inc. Common Stock",115.81,-0.18,"-0.16%"
"ED","Consolidated Edison, Inc. Commo",61.54,+0.44,"+0.72%"
"EFX","Equifax, Inc. Common Stock",99.74,+0.13,"+0.13%"
"EIX","Edison International Common Sto",59.99,+0.24,"+0.40%"
"EL","Estee Lauder Companies, Inc. (T",88.77,-0.62,"-0.69%"
"EMC","EMC Corporation Common Stock",26.855,-0.175,"-0.647%"
"EMN","Eastman Chemical Company Common",77.69,-0.52,"-0.66%"
"EMR","Emerson Electric Company Common",60.12,-0.41,"-0.68%"
"EOG","EOG Resources, Inc. Common Stoc",90.365,-0.365,"-0.402%"
"EQR","Equity Residential Common Share",75.21,+0.27,"+0.36%"
"EQT","EQT Corporation Common Stock",89.57,-1.23,"-1.35%"
"ESRX","Express Scripts Holding Company",87.70,+0.24,"+0.27%"
"ESV","Ensco plc Class A Ordinary Shar",25.62,-0.40,"-1.54%"
"ETFC","E*TRADE Financial Corporation",29.19,-0.40,"-1.35%"
"ETN","Eaton Corporation, PLC Ordinary",72.80,-0.70,"-0.95%"
"ETR","Entergy Corporation Common Stoc",74.85,+0.62,"+0.84%"
"EW","Edwards Lifesciences Corporatio",130.93,+0.37,"+0.28%"
"EXC","Exelon Corporation Common Stock",33.71,+0.17,"+0.51%"
"EXPD","Expeditors International of Was",47.61,+0.05,"+0.09%"
"EXPE","Expedia, Inc.",103.91,-0.23,"-0.22%"
"F","Ford Motor Company Common Stock",15.35,+0.08,"+0.52%"
"FAST","Fastenal Company",42.96,-0.31,"-0.72%"
"FCX","Freeport-McMoRan, Inc. Common S",22.74,-0.06,"-0.26%"
"FDO","Family Dollar Stores, Inc. Comm",78.49,+0.16,"+0.20%"
"FDX","FedEx Corporation Common Stock",173.69,+0.24,"+0.14%"
"FE","FirstEnergy Corporation Common ",35.195,+0.245,"+0.701%"
"FFIV","F5 Networks, Inc.",127.66,+0.06,"+0.05%"
"FHN","First Horizon National Corporat",14.425,-0.105,"-0.723%"
"FII","Federated Investors, Inc. Commo",34.19,-0.39,"-1.13%"
"FIS","Fidelity National Information S",64.58,+0.03,"+0.05%"
"FISV","Fiserv, Inc.",81.00,+0.12,"+0.15%"
"FITB","Fifth Third Bancorp",20.4216,-0.2034,"-0.9862%"
"FLIR","FLIR Systems, Inc.",31.66,-0.26,"-0.81%"
"FLR","Fluor Corporation Common Stock",59.40,-0.54,"-0.90%"
"FLS","Flowserve Corporation Common St",56.98,-0.11,"-0.19%"
"FMC","FMC Corporation Common Stock",58.135,-0.155,"-0.266%"
"FOSL","Fossil Group, Inc.",77.83,-0.04,"-0.05%"
"FRX",N/A,N/A,+0,"+0%"
"FSLR","First Solar, Inc.",56.30,-0.26,"-0.46%"
"FTI","FMC Technologies, Inc. Common S",41.475,-0.105,"-0.253%"
"FTR","Frontier Communications Corpora",5.52,+0.10,"+1.85%"
"GAS","AGL Resources, Inc. Common Stoc",50.19,+0.39,"+0.78%"
"GCI","Gannett Co., Inc. Common Stock",35.62,+0.03,"+0.08%"
"GD","General Dynamics Corporation Co",140.525,-0.415,"-0.294%"
"GE","General Electric Company Common",27.31,-0.10,"-0.36%"
"GILD","Gilead Sciences, Inc.",109.35,+0.61,"+0.56%"
"GIS","General Mills, Inc. Common Stoc",56.93,+0.09,"+0.16%"
"GLW","Corning Incorporated Common Sto",21.33,-0.04,"-0.19%"
"GME","Gamestop Corporation Common Sto",39.55,+0.38,"+0.97%"
"GNW","Genworth Financial Inc Common S",7.95,-0.03,"-0.38%"
"GOOG","Google Inc.",532.86,-5.54,"-1.03%"
"GPC","Genuine Parts Company Common St",93.86,-0.18,"-0.19%"
"GPS","Gap, Inc. (The) Common Stock",38.34,+0.18,"+0.47%"
"GS","Goldman Sachs Group, Inc. (The)",201.90,-0.72,"-0.36%"
"GT","The Goodyear Tire & Rubber Comp",30.81,-0.05,"-0.16%"
"GWW","W.W. Grainger, Inc. Common Stoc",244.74,-2.30,"-0.93%"
"HAL","Halliburton Company Common Stoc",46.43,-0.01,"-0.02%"
"HAR","Harman International Industries",125.56,-0.84,"-0.66%"
"HAS","Hasbro, Inc.",72.17,+0.20,"+0.28%"
"HBAN","Huntington Bancshares Incorpora",11.11,-0.12,"-1.07%"
"HCBK","Hudson City Bancorp, Inc.",9.44,-0.06,"-0.63%"
"HCN","Health Care REIT, Inc. Common S",71.915,+0.765,"+1.075%"
"HCP","HCP, Inc. Common Stock",39.82,+0.56,"+1.43%"
"HD","Home Depot, Inc. (The) Common S",112.39,+0.45,"+0.40%"
"HES","Hess Corporation Common Stock",69.56,+0.15,"+0.22%"
"HIG","Hartford Financial Services Gro",41.42,-0.20,"-0.48%"
"HNZ",N/A,N/A,N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.26,+0.65,"+1.19%"
"HON","Honeywell International Inc. Co",106.26,-0.18,"-0.17%"
"HOT","Starwood Hotels & Resorts World",84.90,-0.02,"-0.02%"
"HP","Helmerich & Payne, Inc. Common ",73.65,-0.63,"-0.85%"
"HPQ","Hewlett-Packard Company Common ",33.375,-0.325,"-0.964%"
"HRB","H&R Block, Inc. Common Stock",31.75,-0.28,"-0.87%"
"HRL","Hormel Foods Corporation Common",56.76,+0.04,"+0.07%"
"HRS","Harris Corporation Common Stock",78.65,-0.10,"-0.13%"
"HSP","Hospira Inc",88.23,+0.05,"+0.06%"
"HST","Host Hotels & Resorts, Inc. Com",20.47,+0.07,"+0.34%"
"HSY","The Hershey Company Common Stoc",95.91,-0.21,"-0.22%"
"HUM","Humana Inc. Common Stock",174.73,+0.48,"+0.28%"
"IBM","International Business Machines",172.91,-1.14,"-0.65%"
"ICE","Intercontinental Exchange Inc. ",239.61,-0.90,"-0.37%"
"IFF","Internationa Flavors & Fragranc",114.985,-0.065,"-0.056%"
"IGT","International Game Technology O",18.50,+0.22,"+1.20%"
"INTC","Intel Corporation",32.795,-0.175,"-0.531%"
"INTU","Intuit Inc.",102.86,-0.96,"-0.92%"
"IP","International Paper Company Com",52.68,-0.94,"-1.75%"
"IPG","Interpublic Group of Companies,",21.07,-0.07,"-0.33%"
"IR","Ingersoll-Rand plc (Ireland)",70.545,+0.365,"+0.520%"
"IRM","Iron Mountain Incorporated (Del",36.95,+0.37,"+1.01%"
"ISRG","Intuitive Surgical, Inc.",499.9101,-2.4399,"-0.4857%"
"ITW","Illinois Tool Works Inc. Common",96.99,-0.47,"-0.48%"
"IVZ","Invesco Ltd Common Stock",40.54,-0.45,"-1.10%"
"JBL","Jabil Circuit, Inc. Common Stoc",24.19,-0.05,"-0.21%"
"JCI","Johnson Controls, Inc. Common S",50.57,+0.12,"+0.24%"
"JCP","J.C. Penney Company, Inc. Holdi",8.36,+0.32,"+3.98%"
"JDSU","JDS Uniphase Corporation",12.715,+0.065,"+0.514%"
"JEC","Jacobs Engineering Group Inc. C",43.90,-0.39,"-0.88%"
"JNJ","Johnson & Johnson Common Stock",102.07,+0.24,"+0.24%"
"JNPR","Juniper Networks, Inc. Common S",27.13,-0.31,"-1.13%"
"JOY","Joy Global Inc. Common Stock",42.21,-1.17,"-2.70%"
"JPM","JP Morgan Chase & Co. Common St",65.61,-0.44,"-0.67%"
"JWN","Nordstrom, Inc. Common Stock",74.08,-0.07,"-0.09%"
"K","Kellogg Company Common Stock",65.15,+0.57,"+0.88%"
"KEY","KeyCorp Common Stock",14.69,-0.24,"-1.61%"
"KIM","Kimco Realty Corporation Common",24.53,+0.06,"+0.25%"
"KLAC","KLA-Tencor Corporation",59.89,+0.54,"+0.91%"
"KMB","Kimberly-Clark Corporation Comm",111.60,-0.02,"-0.02%"
"KMI","Kinder Morgan, Inc. Common Stoc",42.5399,+0.3999,"+0.9490%"
"KMX","CarMax Inc",72.22,+0.50,"+0.70%"
"KO","Coca-Cola Company (The) Common ",41.6299,+0.1299,"+0.3130%"
"KR","Kroger Company (The) Common Sto",72.70,+0.26,"+0.36%"
"KRFT","Kraft Foods Group, Inc.",85.8752,-0.0948,"-0.1103%"
"KSS","Kohl's Corporation Common Stock",64.98,+0.36,"+0.56%"
"L","Loews Corporation Common Stock",40.76,-0.14,"-0.34%"
"LEG","Leggett & Platt, Incorporated C",47.34,+0.02,"+0.04%"
"LEN","Lennar Corporation Class A Comm",47.016,-0.264,"-0.558%"
"LH","Laboratory Corporation of Ameri",117.53,-0.16,"-0.14%"
"LIFE",N/A,20.43,-0.15,"-0.73%"
"LLL","L-3 Communications Holdings, In",119.87,-0.10,"-0.08%"
"LLTC","Linear Technology Corporation",47.0403,-0.0697,"-0.1480%"
"LLY","Eli Lilly and Company Common St",73.31,+0.25,"+0.34%"
"LM","Legg Mason, Inc. Common Stock",54.48,-0.17,"-0.31%"
"LMT","Lockheed Martin Corporation Com",192.73,-0.32,"-0.17%"
"LNC","Lincoln National Corporation Co",58.13,-0.61,"-1.04%"
"LO","Lorillard, Inc Common Stock",72.11,+0.19,"+0.26%"
"LOW","Lowe's Companies, Inc. Common S",72.43,+0.17,"+0.24%"
"LRCX","Lam Research Corporation",78.62,+0.38,"+0.48%"
"LSI","LSI Corporation",11.14,+0.00,"+0.00%"
"LTD",N/A,N/A,+0,"+0%"
"LUK","Leucadia National Corporation C",23.94,-0.12,"-0.50%"
"LUV","Southwest Airlines Company Comm",42.00,-0.12,"-0.28%"
"LYB","LyondellBasell Industries NV Or",103.355,-0.855,"-0.820%"
"M","Macy's Inc Common Stock",63.37,+0.15,"+0.24%"
"MA","Mastercard Incorporated Common ",93.81,-0.03,"-0.03%"
"MAR","Marriott International - Class ",80.51,-0.06,"-0.08%"
"MAS","Masco Corporation Common Stock",26.99,-0.17,"-0.63%"
"MAT","Mattel, Inc.",26.86,+0.13,"+0.49%"
"MCD","McDonald's Corporation Common S",97.7603,+0.0503,"+0.0515%"
"MCHP","Microchip Technology Incorporat",49.42,-0.43,"-0.86%"
"MCK","McKesson Corporation Common Sto",239.75,+0.27,"+0.11%"
"MCO","Moody's Corporation Common Stoc",109.39,+0.66,"+0.61%"
"MDLZ","Mondelez International, Inc.",40.41,+0.36,"+0.90%"
"MDT","Medtronic plc. Ordinary Shares",76.15,-0.11,"-0.14%"
"MET","MetLife, Inc. Common Stock",52.47,-0.68,"-1.28%"
"MHP",N/A,N/A,N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.41,-0.34,"-0.35%"
"MKC","McCormick & Company, Incorporat",79.07,+0.12,"+0.15%"
"MMC","Marsh & McLennan Companies, Inc",58.06,-0.10,"-0.17%"
"MMM","3M Company Common Stock",162.95,-0.20,"-0.12%"
"MNST","Monster Beverage Corporation",132.45,-0.19,"-0.14%"
"MO","Altria Group, Inc.",52.83,+0.23,"+0.44%"
"MOLX","Molex Incorporated",38.68,+0.00,"+0.00%"
"MON","Monsanto Company Common Stock",119.99,-0.73,"-0.60%"
"MOS","Mosaic Company (The) Common Sto",46.00,+0.44,"+0.97%"
"MPC","Marathon Petroleum Corporation ",103.865,-0.845,"-0.807%"
"MRK","Merck & Company, Inc. Common St",60.00,+0.22,"+0.37%"
"MRO","Marathon Oil Corporation Common",27.49,-0.13,"-0.47%"
"MS","Morgan Stanley Common Stock",37.76,-0.38,"-1.00%"
"MSFT","Microsoft Corporation",48.44,-0.28,"-0.57%"
"MSI","Motorola Solutions, Inc. Common",59.51,-0.28,"-0.47%"
"MTB","M&T Bank Corporation Common Sto",121.65,-1.15,"-0.94%"
"MU","Micron Technology, Inc.",26.12,-0.57,"-2.14%"
"MUR","Murphy Oil Corporation Common S",44.57,+0.14,"+0.32%"
"MWV","Meadwestvaco Corporation Common",49.70,-0.62,"-1.23%"
"MYL","Mylan Inc.",71.52,-0.01,"-0.01%"
"NBL","Noble Energy Inc. Common Stock",44.78,+0.28,"+0.63%"
"NBR","Nabors Industries Ltd.",15.58,-0.02,"-0.13%"
"NDAQ","The NASDAQ OMX Group, Inc.",51.44,-0.01,"-0.02%"
"NE","Noble Corporation Ordinary Shar",16.79,-0.31,"-1.81%"
"NEE","NextEra Energy, Inc. Common Sto",101.57,+0.49,"+0.48%"
"NEM","Newmont Mining Corporation",27.27,+0.07,"+0.26%"
"NFLX","Netflix, Inc.",610.01,+23.16,"+3.95%"
"NFX","Newfield Exploration Company Co",34.92,+0.38,"+1.10%"
"NI","NiSource Inc Common Stock",44.70,+0.54,"+1.22%"
"NKE","Nike, Inc. Common Stock",104.02,+0.58,"+0.56%"
"NOC","Northrop Grumman Corporation Co",157.70,+0.03,"+0.02%"
"NOV","National Oilwell Varco, Inc. Co",50.94,-0.28,"-0.55%"
"NRG","NRG Energy, Inc. Common Stock",25.66,-0.13,"-0.50%"
"NSC","Norfolk Southern Corporation Co",96.89,+0.18,"+0.19%"
"NTAP","NetApp, Inc.",35.485,-0.475,"-1.321%"
"NTRS","Northern Trust Corporation",74.65,-0.36,"-0.48%"
"NU","EVERSOURCE ENERGY",N/A,+0,"+0%"
"NUE","Nucor Corporation Common Stock",49.66,+0.06,"+0.12%"
"NVDA","NVIDIA Corporation",21.22,-0.07,"-0.33%"
"NWL","Newell Rubbermaid Inc. Common S",40.06,+0.04,"+0.10%"
"NWSA","News Corporation",15.51,+0.12,"+0.81%"
"NYX",N/A,N/A,N/A,N/A
"OI","Owens-Illinois, Inc. Common Sto",25.62,-0.22,"-0.85%"
"OKE","ONEOK, Inc. Common Stock",44.753,+0.113,"+0.253%"
"OMC","Omnicom Group Inc. Common Stock",77.91,+0.12,"+0.15%"
"ORCL","Oracle Corporation Common Stock",44.02,-0.36,"-0.81%"
"ORLY","O'Reilly Automotive, Inc.",222.39,+0.11,"+0.05%"
"OXY","Occidental Petroleum Corporatio",76.25,-0.04,"-0.05%"
"PAYX","Paychex, Inc.",49.74,-0.19,"-0.38%"
"PBCT","People's United Financial, Inc.",15.32,-0.09,"-0.58%"
"PBI","Pitney Bowes Inc. Common Stock",22.8699,+0.0099,"+0.0433%"
"PCAR","PACCAR Inc.",66.03,-0.79,"-1.18%"
"PCG","Pacific Gas & Electric Co. Comm",51.96,+0.53,"+1.03%"
"PCL","Plum Creek Timber Company, Inc.",41.97,+0.30,"+0.72%"
"PCLN","The Priceline Group Inc. ",1194.84,+4.75,"+0.40%"
"PCP","Precision Castparts Corporation",210.50,+2.89,"+1.39%"
"PCS",N/A,N/A,+0,"+0%"
"PDCO","Patterson Companies, Inc.",46.585,+0.135,"+0.291%"
"PEG","Public Service Enterprise Group",42.64,+0.36,"+0.85%"
"PEP","Pepsico, Inc. Common Stock",98.262,+0.262,"+0.267%"
"PETM","PetSmart, Inc",82.98,+0.00,"+0.00%"
"PFE","Pfizer, Inc. Common Stock",33.98,+0.04,"+0.12%"
"PFG","Principal Financial Group Inc C",51.21,-0.78,"-1.50%"
"PG","Procter & Gamble Company (The) ",80.84,+0.27,"+0.34%"
"PGR","Progressive Corporation (The) C",27.42,+0.03,"+0.11%"
"PH","Parker-Hannifin Corporation Com",122.46,-2.13,"-1.71%"
"PHM","PulteGroup, Inc. Common Stock",19.65,+0.07,"+0.36%"
"PKI","PerkinElmer, Inc. Common Stock",52.00,+0.22,"+0.42%"
"PLD","ProLogis, Inc. Common Stock",40.56,+0.29,"+0.72%"
"PLL","Pall Corporation Common Stock",123.80,+0.05,"+0.04%"
"PM","Philip Morris International Inc",86.31,-0.48,"-0.55%"
"PNC","PNC Financial Services Group, I",94.24,-0.72,"-0.76%"
"PNR","Pentair plc. Ordinary Share",63.71,-0.61,"-0.95%"
"PNW","Pinnacle West Capital Corporati",59.69,+0.31,"+0.52%"
"POM","PEPCO Holdings, Inc Common Stoc",24.68,-0.13,"-0.52%"
"PPG","PPG Industries, Inc. Common Sto",228.94,+0.14,"+0.06%"
"PPL","PP&L Corporation Common Stock",33.8153,+0.2353,"+0.7007%"
"PRGO","Perrigo Company plc Ordinary Sh",194.05,-0.10,"-0.05%"
"PRU","Prudential Financial, Inc. Comm",85.22,-1.08,"-1.25%"
"PSA","Public Storage Common Stock",198.15,+0.77,"+0.39%"
"PSX","Phillips 66 Common Stock",81.29,-0.34,"-0.42%"
"PWR","Quanta Services, Inc. Common St",29.51,+0.14,"+0.48%"
"PX","Praxair, Inc. Common Stock",121.975,+1.365,"+1.132%"
"PXD","Pioneer Natural Resources Compa",152.815,-0.425,"-0.277%"
"QCOM","QUALCOMM Incorporated",70.49,-0.03,"-0.04%"
"QEP","QEP Resources, Inc. Common Stoc",19.92,-0.03,"-0.15%"
"R","Ryder System, Inc. Common Stock",95.49,+0.39,"+0.41%"
"RAI","Reynolds American Inc Common St",77.39,+0.42,"+0.55%"
"RDC","Rowan Companies plc Class A Ord",22.82,-0.20,"-0.87%"
"RF","Regions Financial Corporation C",10.02,-0.17,"-1.67%"
"RHI","Robert Half International Inc. ",57.25,+0.28,"+0.49%"
"RHT","Red Hat, Inc. Common Stock",77.47,-0.54,"-0.69%"
"RL","Ralph Lauren Corporation Common",132.49,+0.80,"+0.61%"
"ROK","Rockwell Automation, Inc. Commo",123.06,-1.35,"-1.09%"
"ROP","Roper Technologies, Inc. Common",175.55,-0.80,"-0.45%"
