"CAT","Caterpillar, Inc. Common Stock",87.82,-0.92,"-1.04%"
"CB","Chubb Corporation (The) Common ",99.31,+0.18,"+0.18%"
"CBG","CBRE Group Inc Common Stock Cla",38.50,-0.02,"-0.05%"
"CBS","CBS Corporation Class B Common ",59.64,+0.00,"+0.00%"
"CCE","Coca-Cola Enterprises, Inc. Com",46.28,-0.10,"-0.22%"
"CCI","Crown Castle International Corp",83.13,+0.35,"+0.42%"
"CCL","Carnival Corporation Common Sto",47.74,+0.37,"+0.78%"
"CELG","Celgene Corporation",115.00,-0.08,"-0.07%"
"CERN","Cerner Corporation",68.12,-0.02,"-0.03%"
"CF","CF Industries Holdings, Inc. Co",304.68,+0.39,"+0.13%"
"CFN",N/A,N/A,N/A,N/A
"CHK","Chesapeake Energy Corporation C",14.85,-0.24,"-1.59%"
"CHRW","C.H. Robinson Worldwide, Inc.",64.54,+0.16,"+0.25%"
"CI","Cigna Corporation Common Stock",131.91,+0.06,"+0.05%"
"CINF","Cincinnati Financial Corporatio",51.1953,+0.0653,"+0.1277%"
"CL","Colgate-Palmolive Company Commo",68.55,-0.08,"-0.12%"
"CLF","Cliffs Natural Resources Inc Co",5.68,+0.07,"+1.25%"
"CLX","Clorox Company (The) Common Sto",108.89,+0.42,"+0.39%"
"CMA","Comerica Incorporated Common St",48.47,-0.39,"-0.80%"
"CMCSA","Comcast Corporation",56.63,+0.09,"+0.16%"
"CME","CME Group Inc.",95.63,-0.46,"-0.48%"
"CMG","Chipotle Mexican Grill, Inc. Co",630.91,-3.62,"-0.57%"
"CMI","Cummins Inc. Common Stock",141.95,-1.27,"-0.89%"
"CMS","CMS Energy Corporation Common S",33.50,+0.15,"+0.45%"
"CNP","CenterPoint Energy, Inc (Holdin",20.25,+0.05,"+0.25%"
"CNX","CONSOL Energy Inc. Common Stock",31.83,+0.26,"+0.82%"
"COF","Capital One Financial Corporati",84.27,-0.20,"-0.24%"
"COG","Cabot Oil & Gas Corporation Com",35.29,-0.03,"-0.08%"
"COH","Coach, Inc. Common Stock",37.49,-0.27,"-0.72%"
"COL","Rockwell Collins, Inc. Common S",98.23,-0.12,"-0.12%"
"COP","ConocoPhillips Common Stock",65.62,+0.20,"+0.31%"
"COST","Costco Wholesale Corporation",143.36,+0.76,"+0.53%"
"COV","Covidien plc. Ordinary Shares (",N/A,+0,"+0%"
"CPB","Campbell Soup Company Common St",46.62,+0.14,"+0.30%"
"CRM","Salesforce.com Inc Common Stock",72.95,+0.07,"+0.10%"
"CSC","Computer Sciences Corporation C",67.03,-0.25,"-0.37%"
"CSCO","Cisco Systems, Inc.",29.46,+0.41,"+1.41%"
"CSX","CSX Corporation Common Stock",34.91,+0.01,"+0.03%"
"CTAS","Cintas Corporation",85.49,+0.38,"+0.44%"
"CTL","CenturyLink, Inc. Common Stock",34.4099,+0.0699,"+0.2036%"
"CTSH","Cognizant Technology Solutions ",63.25,-0.57,"-0.89%"
"CTXS","Citrix Systems, Inc.",66.26,-0.49,"-0.73%"
"CVC","Cablevision Systems Corporation",20.10,-0.20,"-0.99%"
"CVH",N/A,N/A,N/A,N/A
"CVS","CVS Health Corporation Common S",101.69,-0.27,"-0.26%"
"CVX","Chevron Corporation Common Stoc",107.83,+0.45,"+0.42%"
"D","Dominion Resources, Inc. Common",71.97,+0.37,"+0.52%"
"DD","E.I. du Pont de Nemours and Com",69.952,+0.282,"+0.405%"
"DE","Deere & Company Common Stock",89.39,-2.82,"-3.06%"
"DELL",N/A,N/A,N/A,N/A
"DF","Dean Foods Company Common Stock",18.83,+0.12,"+0.64%"
"DFS","Discover Financial Services Com",59.96,-0.38,"-0.63%"
"DG","Dollar General Corporation Comm",74.06,+0.60,"+0.82%"
"DGX","Quest Diagnostics Incorporated ",71.64,-0.06,"-0.08%"
"DHI","D.R. Horton, Inc. Common Stock",25.615,-0.175,"-0.679%"
"DHR","Danaher Corporation Common Stoc",86.95,-0.89,"-1.01%"
"DIS","Walt Disney Company (The) Commo",110.15,+0.22,"+0.20%"
"DISCA","Discovery Communications, Inc.",31.35,-0.05,"-0.16%"
"DLTR","Dollar Tree, Inc.",77.61,+0.64,"+0.83%"
"DNB","Dun & Bradstreet Corporation (T",128.98,-0.25,"-0.19%"
"DNR","Denbury Resources Inc. Common S",7.24,-0.07,"-0.96%"
"DO","Diamond Offshore Drilling, Inc.",33.00,-0.47,"-1.40%"
"DOV","Dover Corporation Common Stock",75.73,-0.78,"-1.02%"
"DOW","Dow Chemical Company (The) Comm",51.00,-0.24,"-0.47%"
"DPS","Dr Pepper Snapple Group, Inc Dr",77.85,+0.19,"+0.24%"
"DRI","Darden Restaurants, Inc. Common",63.67,+0.28,"+0.44%"
"DTE","DTE Energy Company Common Stock",78.60,+0.51,"+0.65%"
"DTV","DIRECTV",91.205,+0.185,"+0.203%"
"DUK","Duke Energy Corporation (Holdin",76.05,+0.56,"+0.74%"
"DVA","DaVita HealthCare Partners Inc.",81.3901,-0.4699,"-0.5740%"
"DVN","Devon Energy Corporation Common",65.64,-0.04,"-0.06%"
"EA","Electronic Arts Inc.",62.89,-0.20,"-0.32%"
"EBAY","eBay Inc.",59.8074,-0.2926,"-0.4869%"
"ECL","Ecolab Inc. Common Stock",115.80,-0.19,"-0.16%"
"ED","Consolidated Edison, Inc. Commo",61.45,+0.35,"+0.57%"
"EFX","Equifax, Inc. Common Stock",99.78,+0.17,"+0.17%"
"EIX","Edison International Common Sto",59.89,+0.14,"+0.23%"
"EL","Estee Lauder Companies, Inc. (T",88.71,-0.68,"-0.76%"
"EMC","EMC Corporation Common Stock",26.85,-0.18,"-0.67%"
"EMN","Eastman Chemical Company Common",77.77,-0.44,"-0.56%"
"EMR","Emerson Electric Company Common",60.15,-0.38,"-0.63%"
"EOG","EOG Resources, Inc. Common Stoc",90.37,-0.36,"-0.40%"
"EQR","Equity Residential Common Share",75.19,+0.25,"+0.33%"
"EQT","EQT Corporation Common Stock",89.50,-1.30,"-1.43%"
"ESRX","Express Scripts Holding Company",87.72,+0.26,"+0.30%"
"ESV","Ensco plc Class A Ordinary Shar",25.4954,-0.5246,"-2.0161%"
"ETFC","E*TRADE Financial Corporation",29.30,-0.29,"-0.98%"
"ETN","Eaton Corporation, PLC Ordinary",72.91,-0.59,"-0.80%"
"ETR","Entergy Corporation Common Stoc",74.66,+0.43,"+0.58%"
"EW","Edwards Lifesciences Corporatio",130.70,+0.14,"+0.11%"
"EXC","Exelon Corporation Common Stock",33.67,+0.13,"+0.39%"
"EXPD","Expeditors International of Was",47.63,+0.07,"+0.14%"
"EXPE","Expedia, Inc.",104.18,+0.04,"+0.04%"
"F","Ford Motor Company Common Stock",15.35,+0.08,"+0.52%"
"FAST","Fastenal Company",43.01,-0.26,"-0.60%"
"FCX","Freeport-McMoRan, Inc. Common S",22.7597,-0.0403,"-0.1767%"
"FDO","Family Dollar Stores, Inc. Comm",78.47,+0.14,"+0.18%"
"FDX","FedEx Corporation Common Stock",173.83,+0.38,"+0.22%"
"FE","FirstEnergy Corporation Common ",35.17,+0.22,"+0.63%"
"FFIV","F5 Networks, Inc.",127.64,+0.04,"+0.03%"
"FHN","First Horizon National Corporat",14.44,-0.09,"-0.62%"
"FII","Federated Investors, Inc. Commo",34.275,-0.305,"-0.882%"
"FIS","Fidelity National Information S",64.70,+0.15,"+0.23%"
"FISV","Fiserv, Inc.",81.08,+0.20,"+0.25%"
"FITB","Fifth Third Bancorp",20.49,-0.14,"-0.65%"
"FLIR","FLIR Systems, Inc.",31.71,-0.21,"-0.66%"
"FLR","Fluor Corporation Common Stock",59.45,-0.49,"-0.82%"
"FLS","Flowserve Corporation Common St",57.02,-0.07,"-0.12%"
"FMC","FMC Corporation Common Stock",58.19,-0.10,"-0.17%"
"FOSL","Fossil Group, Inc.",77.63,-0.24,"-0.31%"
"FRX",N/A,N/A,+0,"+0%"
"FSLR","First Solar, Inc.",56.35,-0.21,"-0.37%"
"FTI","FMC Technologies, Inc. Common S",41.385,-0.195,"-0.469%"
"FTR","Frontier Communications Corpora",5.50,+0.08,"+1.48%"
"GAS","AGL Resources, Inc. Common Stoc",50.12,+0.32,"+0.64%"
"GCI","Gannett Co., Inc. Common Stock",35.63,+0.04,"+0.11%"
"GD","General Dynamics Corporation Co",140.58,-0.36,"-0.26%"
"GE","General Electric Company Common",27.325,-0.085,"-0.310%"
"GILD","Gilead Sciences, Inc.",109.32,+0.58,"+0.53%"
"GIS","General Mills, Inc. Common Stoc",56.87,+0.03,"+0.05%"
"GLW","Corning Incorporated Common Sto",21.32,-0.05,"-0.23%"
"GME","Gamestop Corporation Common Sto",39.56,+0.39,"+1.00%"
"GNW","Genworth Financial Inc Common S",7.94,-0.04,"-0.50%"
"GOOG","Google Inc.",532.61,-5.79,"-1.08%"
"GPC","Genuine Parts Company Common St",93.93,-0.11,"-0.12%"
"GPS","Gap, Inc. (The) Common Stock",38.32,+0.16,"+0.42%"
"GS","Goldman Sachs Group, Inc. (The)",202.16,-0.46,"-0.23%"
"GT","The Goodyear Tire & Rubber Comp",30.88,+0.02,"+0.06%"
"GWW","W.W. Grainger, Inc. Common Stoc",244.92,-2.12,"-0.86%"
"HAL","Halliburton Company Common Stoc",46.36,-0.08,"-0.17%"
"HAR","Harman International Industries",125.455,-0.945,"-0.748%"
"HAS","Hasbro, Inc.",72.13,+0.16,"+0.22%"
"HBAN","Huntington Bancshares Incorpora",11.16,-0.07,"-0.62%"
"HCBK","Hudson City Bancorp, Inc.",9.47,-0.03,"-0.32%"
"HCN","Health Care REIT, Inc. Common S",71.78,+0.63,"+0.89%"
"HCP","HCP, Inc. Common Stock",39.73,+0.47,"+1.20%"
"HD","Home Depot, Inc. (The) Common S",112.29,+0.35,"+0.31%"
"HES","Hess Corporation Common Stock",69.56,+0.15,"+0.22%"
"HIG","Hartford Financial Services Gro",41.5132,-0.1068,"-0.2566%"
"HNZ",N/A,N/A,N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.17,+0.56,"+1.03%"
"HON","Honeywell International Inc. Co",106.33,-0.11,"-0.10%"
"HOT","Starwood Hotels & Resorts World",84.78,-0.14,"-0.16%"
"HP","Helmerich & Payne, Inc. Common ",73.54,-0.74,"-1.00%"
"HPQ","Hewlett-Packard Company Common ",33.46,-0.24,"-0.71%"
"HRB","H&R Block, Inc. Common Stock",31.77,-0.26,"-0.81%"
"HRL","Hormel Foods Corporation Common",56.73,+0.01,"+0.02%"
"HRS","Harris Corporation Common Stock",78.76,+0.01,"+0.01%"
"HSP","Hospira Inc",88.25,+0.07,"+0.08%"
"HST","Host Hotels & Resorts, Inc. Com",20.485,+0.085,"+0.417%"
"HSY","The Hershey Company Common Stoc",95.925,-0.195,"-0.203%"
"HUM","Humana Inc. Common Stock",174.58,+0.33,"+0.19%"
"IBM","International Business Machines",173.00,-1.05,"-0.60%"
"ICE","Intercontinental Exchange Inc. ",240.205,-0.305,"-0.127%"
"IFF","Internationa Flavors & Fragranc",115.19,+0.14,"+0.12%"
"IGT","International Game Technology O",18.665,+0.385,"+2.106%"
"INTC","Intel Corporation",32.80,-0.17,"-0.52%"
"INTU","Intuit Inc.",102.975,-0.845,"-0.814%"
"IP","International Paper Company Com",52.835,-0.785,"-1.464%"
"IPG","Interpublic Group of Companies,",21.08,-0.06,"-0.28%"
"IR","Ingersoll-Rand plc (Ireland)",70.54,+0.36,"+0.51%"
"IRM","Iron Mountain Incorporated (Del",36.93,+0.35,"+0.96%"
"ISRG","Intuitive Surgical, Inc.",501.22,-1.13,"-0.22%"
"ITW","Illinois Tool Works Inc. Common",97.10,-0.36,"-0.37%"
"IVZ","Invesco Ltd Common Stock",40.61,-0.38,"-0.93%"
"JBL","Jabil Circuit, Inc. Common Stoc",24.20,-0.04,"-0.17%"
"JCI","Johnson Controls, Inc. Common S",50.57,+0.12,"+0.24%"
"JCP","J.C. Penney Company, Inc. Holdi",8.36,+0.32,"+3.98%"
"JDSU","JDS Uniphase Corporation",12.735,+0.085,"+0.672%"
"JEC","Jacobs Engineering Group Inc. C",43.89,-0.40,"-0.90%"
"JNJ","Johnson & Johnson Common Stock",101.95,+0.12,"+0.12%"
"JNPR","Juniper Networks, Inc. Common S",27.20,-0.24,"-0.87%"
"JOY","Joy Global Inc. Common Stock",42.31,-1.07,"-2.47%"
"JPM","JP Morgan Chase & Co. Common St",65.76,-0.29,"-0.44%"
"JWN","Nordstrom, Inc. Common Stock",74.05,-0.10,"-0.13%"
"K","Kellogg Company Common Stock",65.11,+0.53,"+0.82%"
"KEY","KeyCorp Common Stock",14.77,-0.16,"-1.07%"
"KIM","Kimco Realty Corporation Common",24.50,+0.03,"+0.12%"
"KLAC","KLA-Tencor Corporation",59.91,+0.56,"+0.94%"
"KMB","Kimberly-Clark Corporation Comm",111.60,-0.02,"-0.02%"
"KMI","Kinder Morgan, Inc. Common Stoc",42.50,+0.36,"+0.85%"
"KMX","CarMax Inc",72.30,+0.58,"+0.81%"
"KO","Coca-Cola Company (The) Common ",41.58,+0.08,"+0.19%"
"KR","Kroger Company (The) Common Sto",72.67,+0.23,"+0.32%"
"KRFT","Kraft Foods Group, Inc.",85.85,-0.12,"-0.14%"
"KSS","Kohl's Corporation Common Stock",65.02,+0.40,"+0.62%"
"L","Loews Corporation Common Stock",40.77,-0.13,"-0.32%"
"LEG","Leggett & Platt, Incorporated C",47.36,+0.04,"+0.08%"
"LEN","Lennar Corporation Class A Comm",46.84,-0.44,"-0.93%"
"LH","Laboratory Corporation of Ameri",117.61,-0.08,"-0.07%"
"LIFE",N/A,20.43,-0.15,"-0.73%"
"LLL","L-3 Communications Holdings, In",120.172,+0.202,"+0.168%"
"LLTC","Linear Technology Corporation",47.15,+0.04,"+0.08%"
"LLY","Eli Lilly and Company Common St",73.28,+0.22,"+0.30%"
"LM","Legg Mason, Inc. Common Stock",54.53,-0.12,"-0.22%"
"LMT","Lockheed Martin Corporation Com",192.77,-0.28,"-0.15%"
"LNC","Lincoln National Corporation Co",58.23,-0.51,"-0.87%"
"LO","Lorillard, Inc Common Stock",72.09,+0.17,"+0.24%"
"LOW","Lowe's Companies, Inc. Common S",72.45,+0.19,"+0.26%"
"LRCX","Lam Research Corporation",78.65,+0.40,"+0.52%"
"LSI","LSI Corporation",11.14,+0.00,"+0.00%"
"LTD",N/A,N/A,+0,"+0%"
"LUK","Leucadia National Corporation C",23.967,-0.093,"-0.387%"
"LUV","Southwest Airlines Company Comm",42.03,-0.09,"-0.21%"
"LYB","LyondellBasell Industries NV Or",103.28,-0.93,"-0.89%"
"M","Macy's Inc Common Stock",63.28,+0.06,"+0.09%"
"MA","Mastercard Incorporated Common ",93.88,+0.04,"+0.04%"
"MAR","Marriott International - Class ",80.55,-0.02,"-0.03%"
"MAS","Masco Corporation Common Stock",26.99,-0.17,"-0.63%"
"MAT","Mattel, Inc.",26.825,+0.095,"+0.355%"
"MCD","McDonald's Corporation Common S",97.76,+0.05,"+0.05%"
"MCHP","Microchip Technology Incorporat",49.50,-0.35,"-0.70%"
"MCK","McKesson Corporation Common Sto",239.85,+0.37,"+0.15%"
"MCO","Moody's Corporation Common Stoc",109.50,+0.77,"+0.71%"
"MDLZ","Mondelez International, Inc.",40.41,+0.36,"+0.90%"
"MDT","Medtronic plc. Ordinary Shares",76.17,-0.09,"-0.12%"
"MET","MetLife, Inc. Common Stock",52.55,-0.60,"-1.13%"
"MHP",N/A,N/A,N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.49,-0.26,"-0.27%"
"MKC","McCormick & Company, Incorporat",79.06,+0.11,"+0.14%"
"MMC","Marsh & McLennan Companies, Inc",58.07,-0.09,"-0.15%"
"MMM","3M Company Common Stock",163.09,-0.06,"-0.04%"
"MNST","Monster Beverage Corporation",132.31,-0.33,"-0.25%"
"MO","Altria Group, Inc.",52.80,+0.20,"+0.38%"
"MOLX","Molex Incorporated",38.68,+0.00,"+0.00%"
"MON","Monsanto Company Common Stock",120.04,-0.68,"-0.56%"
"MOS","Mosaic Company (The) Common Sto",46.11,+0.55,"+1.21%"
"MPC","Marathon Petroleum Corporation ",104.07,-0.64,"-0.61%"
"MRK","Merck & Company, Inc. Common St",59.95,+0.17,"+0.28%"
"MRO","Marathon Oil Corporation Common",27.52,-0.10,"-0.36%"
"MS","Morgan Stanley Common Stock",37.86,-0.28,"-0.73%"
"MSFT","Microsoft Corporation",48.51,-0.21,"-0.43%"
"MSI","Motorola Solutions, Inc. Common",59.71,-0.08,"-0.13%"
"MTB","M&T Bank Corporation Common Sto",122.00,-0.80,"-0.65%"
"MU","Micron Technology, Inc.",26.12,-0.57,"-2.14%"
"MUR","Murphy Oil Corporation Common S",44.60,+0.17,"+0.38%"
"MWV","Meadwestvaco Corporation Common",49.80,-0.52,"-1.03%"
"MYL","Mylan Inc.",71.51,-0.02,"-0.03%"
"NBL","Noble Energy Inc. Common Stock",44.80,+0.30,"+0.67%"
"NBR","Nabors Industries Ltd.",15.53,-0.07,"-0.45%"
"NDAQ","The NASDAQ OMX Group, Inc.",51.52,+0.07,"+0.14%"
"NE","Noble Corporation Ordinary Shar",16.697,-0.403,"-2.357%"
"NEE","NextEra Energy, Inc. Common Sto",101.46,+0.38,"+0.38%"
"NEM","Newmont Mining Corporation",27.20,+0.00,"+0.00%"
"NFLX","Netflix, Inc.",609.62,+22.77,"+3.88%"
"NFX","Newfield Exploration Company Co",34.86,+0.32,"+0.93%"
"NI","NiSource Inc Common Stock",44.63,+0.47,"+1.06%"
"NKE","Nike, Inc. Common Stock",103.84,+0.40,"+0.39%"
"NOC","Northrop Grumman Corporation Co",157.67,+0.00,"+0.00%"
"NOV","National Oilwell Varco, Inc. Co",50.92,-0.30,"-0.59%"
"NRG","NRG Energy, Inc. Common Stock",25.59,-0.20,"-0.78%"
"NSC","Norfolk Southern Corporation Co",96.90,+0.19,"+0.20%"
"NTAP","NetApp, Inc.",35.61,-0.35,"-0.97%"
"NTRS","Northern Trust Corporation",74.892,-0.118,"-0.157%"
"NU","EVERSOURCE ENERGY",N/A,+0,"+0%"
"NUE","Nucor Corporation Common Stock",49.67,+0.07,"+0.14%"
"NVDA","NVIDIA Corporation",21.2235,-0.0665,"-0.3124%"
"NWL","Newell Rubbermaid Inc. Common S",40.05,+0.03,"+0.07%"
"NWSA","News Corporation",15.52,+0.14,"+0.88%"
"NYX",N/A,N/A,N/A,N/A
"OI","Owens-Illinois, Inc. Common Sto",25.67,-0.17,"-0.66%"
"OKE","ONEOK, Inc. Common Stock",44.64,+0.00,"+0.00%"
"OMC","Omnicom Group Inc. Common Stock",77.92,+0.13,"+0.17%"
"ORCL","Oracle Corporation Common Stock",44.08,-0.30,"-0.68%"
"ORLY","O'Reilly Automotive, Inc.",222.47,+0.19,"+0.09%"
"OXY","Occidental Petroleum Corporatio",76.22,-0.07,"-0.09%"
"PAYX","Paychex, Inc.",49.719,-0.211,"-0.423%"
"PBCT","People's United Financial, Inc.",15.37,-0.04,"-0.26%"
"PBI","Pitney Bowes Inc. Common Stock",22.87,+0.01,"+0.04%"
"PCAR","PACCAR Inc.",66.19,-0.63,"-0.94%"
"PCG","Pacific Gas & Electric Co. Comm",51.89,+0.46,"+0.89%"
"PCL","Plum Creek Timber Company, Inc.",41.92,+0.25,"+0.60%"
"PCLN","The Priceline Group Inc. ",1197.13,+7.04,"+0.59%"
"PCP","Precision Castparts Corporation",210.44,+2.83,"+1.36%"
"PCS",N/A,N/A,+0,"+0%"
"PDCO","Patterson Companies, Inc.",46.61,+0.16,"+0.34%"
"PEG","Public Service Enterprise Group",42.52,+0.24,"+0.57%"
"PEP","Pepsico, Inc. Common Stock",98.05,+0.05,"+0.05%"
"PETM","PetSmart, Inc",82.98,+0.00,"+0.00%"
"PFE","Pfizer, Inc. Common Stock",33.97,+0.03,"+0.09%"
"PFG","Principal Financial Group Inc C",51.28,-0.71,"-1.37%"
"PG","Procter & Gamble Company (The) ",80.83,+0.26,"+0.32%"
"PGR","Progressive Corporation (The) C",27.425,+0.035,"+0.128%"
"PH","Parker-Hannifin Corporation Com",122.58,-2.01,"-1.61%"
"PHM","PulteGroup, Inc. Common Stock",19.595,+0.015,"+0.077%"
"PKI","PerkinElmer, Inc. Common Stock",51.98,+0.20,"+0.39%"
"PLD","ProLogis, Inc. Common Stock",40.5032,+0.2332,"+0.5791%"
"PLL","Pall Corporation Common Stock",123.79,+0.04,"+0.03%"
"PM","Philip Morris International Inc",86.23,-0.56,"-0.65%"
"PNC","PNC Financial Services Group, I",94.41,-0.55,"-0.58%"
"PNR","Pentair plc. Ordinary Share",63.80,-0.52,"-0.81%"
"PNW","Pinnacle West Capital Corporati",59.61,+0.23,"+0.39%"
"POM","PEPCO Holdings, Inc Common Stoc",24.63,-0.18,"-0.73%"
"PPG","PPG Industries, Inc. Common Sto",228.90,+0.10,"+0.04%"
"PPL","PP&L Corporation Common Stock",33.78,+0.20,"+0.60%"
"PRGO","Perrigo Company plc Ordinary Sh",194.03,-0.12,"-0.06%"
"PRU","Prudential Financial, Inc. Comm",85.20,-1.10,"-1.27%"
"PSA","Public Storage Common Stock",197.86,+0.48,"+0.24%"
"PSX","Phillips 66 Common Stock",81.30,-0.33,"-0.40%"
"PWR","Quanta Services, Inc. Common St",29.52,+0.15,"+0.51%"
"PX","Praxair, Inc. Common Stock",122.05,+1.44,"+1.19%"
"PXD","Pioneer Natural Resources Compa",152.895,-0.345,"-0.225%"
"QCOM","QUALCOMM Incorporated",70.48,-0.04,"-0.06%"
"QEP","QEP Resources, Inc. Common Stoc",19.88,-0.07,"-0.35%"
"R","Ryder System, Inc. Common Stock",95.45,+0.35,"+0.37%"
"RAI","Reynolds American Inc Common St",77.18,+0.21,"+0.27%"
"RDC","Rowan Companies plc Class A Ord",22.71,-0.31,"-1.35%"
"RF","Regions Financial Corporation C",10.045,-0.145,"-1.423%"
"RHI","Robert Half International Inc. ",57.31,+0.34,"+0.60%"
"RHT","Red Hat, Inc. Common Stock",77.60,-0.41,"-0.53%"
"RL","Ralph Lauren Corporation Common",132.52,+0.83,"+0.63%"
"ROK","Rockwell Automation, Inc. Commo",123.225,-1.185,"-0.952%"
"ROP","Roper Technologies, Inc. Common",175.66,-0.69,"-0.39%"
"ROST","Ross Stores, Inc.",99.29,-0.07,"-0.07%"
