"A","Agilent Technologies, Inc. Comm",42.07
"AA","Alcoa Inc. Common Stock",13.585
"AAPL","Apple Inc.",128.6765
"ABC","AmerisourceBergen Corporation C",114.29
"ABT","Abbott Laboratories Common Stoc",48.57
"ACE","Ace Limited Common Stock",108.44
"ACN","Accenture plc. Class A Ordinary",96.7097
"ADBE","Adobe Systems Incorporated",79.23
"ADI","Analog Devices, Inc.",63.13
"ADM","Archer-Daniels-Midland Company ",52.91
"ADP","Automatic Data Processing, Inc.",87.75
"ADSK","Autodesk, Inc.",59.03
"ADT","ADT Corporation Common Stock",38.04
"AEE","Ameren Corporation Common Stock",40.45
"AEP","American Electric Power Company",55.3527
"AES","The AES Corporation Common Stoc",13.63
"AET","Aetna Inc. Common Stock",112.33
"AFL","AFLAC Incorporated Common Stock",63.3725
"AGN",N/A,N/A
"AIG","American International Group, I",58.5638
"AIV","Apartment Investment and Manage",38.195
"AIZ","Assurant, Inc. Common Stock",65.58
"AKAM","Akamai Technologies, Inc.",77.94
"ALL","Allstate Corporation (The) Comm",67.87
"ALTR","Altera Corporation",44.1945
"ALXN","Alexion Pharmaceuticals, Inc.",161.85
"AMAT","Applied Materials, Inc.",20.4801
"AMD","Advanced Micro Devices",2.36
"AMGN","Amgen Inc.",162.89
"AMP","Ameriprise Financial, Inc. Comm",127.87
"AMT","American Tower Corporation (REI",94.95
"AMZN","Amazon.com, Inc.",426.76
"AN","AutoNation, Inc. Common Stock",62.42
"ANF","Abercrombie & Fitch Company Com",21.40
"AON","Aon plc Class A Ordinary Shares",99.79
"APA","Apache Corporation Common Stock",62.68
"APC","Anadarko Petroleum Corporation ",84.04
"APD","Air Products and Chemicals, Inc",148.77
"APH","Amphenol Corporation Common Sto",57.96
"APOL","Apollo Education Group, Inc.",16.795
"ARG","Airgas, Inc. Common Stock",102.82
"ATI","Allegheny Technologies Incorpor",37.44
"AVB","AvalonBay Communities, Inc. Com",168.77
"AVP","Avon Products, Inc. Common Stoc",7.03
"AVY","Avery Dennison Corporation Comm",60.18
"AXP","American Express Company Common",80.55
"AZO","AutoZone, Inc. Common Stock",683.725
"BA","Boeing Company (The) Common Sto",146.96
"BAC","Bank of America Corporation Com",16.40
"BAX","Baxter International Inc. Commo",69.46
"BBBY","Bed Bath & Beyond Inc.",69.52
"BBT","BB&T Corporation Common Stock",38.79
"BBY","Best Buy Co., Inc. Common Stock",34.7035
"BCR","C.R. Bard, Inc. Common Stock",172.49
"BDX","Becton, Dickinson and Company C",141.01
"BEAM",N/A,N/A
"BEN","Franklin Resources, Inc. Common",51.78
"BF.B",N/A,N/A
"BHI","Baker Hughes Incorporated Commo",65.63
"BIG","Big Lots, Inc. Common Stock",46.28
"BIIB","Biogen Idec Inc.",393.20
"BK","Bank of New York Mellon Corpora",43.1501
"BLK","BlackRock, Inc. Common Stock",369.8099
"BLL","Ball Corporation Common Stock",72.80
"BMC","BMC Software, Inc.",46.30
"BMS","Bemis Company, Inc. Common Stoc",46.26
"BMY","Bristol-Myers Squibb Company Co",67.85
"BRCM","Broadcom Corporation",47.43
"BRK.B",N/A,N/A
"BSX","Boston Scientific Corporation C",17.88
"BTU","Peabody Energy Corporation Comm",4.28
"BWA","BorgWarner Inc. Common Stock",61.5962
"BXP","Boston Properties, Inc. Common ",134.74
"C","Citigroup, Inc. Common Stock",54.19
"CA","CA Inc.",31.86
"CAG","ConAgra Foods, Inc. Common Stoc",38.16
"CAH","Cardinal Health, Inc. Common St",87.85
"CAM","Cameron International Corporati",52.28
"CAT","Caterpillar, Inc. Common Stock",88.07
"CB","Chubb Corporation (The) Common ",99.08
"CBG","CBRE Group Inc Common Stock Cla",38.50
"CBS","CBS Corporation Class B Common ",59.63
"CCE","Coca-Cola Enterprises, Inc. Com",46.40
"CCI","Crown Castle International Corp",83.36
"CCL","Carnival Corporation Common Sto",47.8873
"CELG","Celgene Corporation",115.60
"CERN","Cerner Corporation",67.90
"CF","CF Industries Holdings, Inc. Co",306.05
"CFN",N/A,N/A
"CHK","Chesapeake Energy Corporation C",14.7201
"CHRW","C.H. Robinson Worldwide, Inc.",64.69
"CI","Cigna Corporation Common Stock",132.31
"CINF","Cincinnati Financial Corporatio",51.03
"CL","Colgate-Palmolive Company Commo",68.6399
"CLF","Cliffs Natural Resources Inc Co",5.58
"CLX","Clorox Company (The) Common Sto",108.97
"CMA","Comerica Incorporated Common St",48.205
"CMCSA","Comcast Corporation",56.58
"CME","CME Group Inc.",95.1767
"CMG","Chipotle Mexican Grill, Inc. Co",632.22
"CMI","Cummins Inc. Common Stock",141.77
"CMS","CMS Energy Corporation Common S",33.5401
"CNP","CenterPoint Energy, Inc (Holdin",20.19
"CNX","CONSOL Energy Inc. Common Stock",31.90
"COF","Capital One Financial Corporati",84.31
"COG","Cabot Oil & Gas Corporation Com",35.30
"COH","Coach, Inc. Common Stock",37.57
"COL","Rockwell Collins, Inc. Common S",97.96
"COP","ConocoPhillips Common Stock",65.515
"COST","Costco Wholesale Corporation",144.44
"COV","Covidien plc. Ordinary Shares (",N/A
"CPB","Campbell Soup Company Common St",46.6899
"CRM","Salesforce.com Inc Common Stock",73.18
"CSC","Computer Sciences Corporation C",67.25
"CSCO","Cisco Systems, Inc.",29.70
"CSX","CSX Corporation Common Stock",35.23
"CTAS","Cintas Corporation",85.615
"CTL","CenturyLink, Inc. Common Stock",34.4846
"CTSH","Cognizant Technology Solutions ",63.16
"CTXS","Citrix Systems, Inc.",66.11
"CVC","Cablevision Systems Corporation",20.18
"CVH",N/A,N/A
"CVS","CVS Health Corporation Common S",101.63
"CVX","Chevron Corporation Common Stoc",107.8001
"D","Dominion Resources, Inc. Common",71.90
"DD","E.I. du Pont de Nemours and Com",70.49
"DE","Deere & Company Common Stock",88.62
"DELL",N/A,N/A
"DF","Dean Foods Company Common Stock",18.965
"DFS","Discover Financial Services Com",59.7747
"DG","Dollar General Corporation Comm",74.3768
"DGX","Quest Diagnostics Incorporated ",71.76
"DHI","D.R. Horton, Inc. Common Stock",25.94
"DHR","Danaher Corporation Common Stoc",86.9501
"DIS","Walt Disney Company (The) Commo",110.09
"DISCA","Discovery Communications, Inc.",31.56
"DLTR","Dollar Tree, Inc.",78.12
"DNB","Dun & Bradstreet Corporation (T",128.69
"DNR","Denbury Resources Inc. Common S",7.2301
"DO","Diamond Offshore Drilling, Inc.",32.77
"DOV","Dover Corporation Common Stock",75.79
"DOW","Dow Chemical Company (The) Comm",51.1999
"DPS","Dr Pepper Snapple Group, Inc Dr",77.58
"DRI","Darden Restaurants, Inc. Common",63.86
"DTE","DTE Energy Company Common Stock",78.53
"DTV","DIRECTV",91.48
"DUK","Duke Energy Corporation (Holdin",76.0873
"DVA","DaVita HealthCare Partners Inc.",81.66
"DVN","Devon Energy Corporation Common",65.44
"EA","Electronic Arts Inc.",63.05
"EBAY","eBay Inc.",59.915
"ECL","Ecolab Inc. Common Stock",116.01
"ED","Consolidated Edison, Inc. Commo",61.46
"EFX","Equifax, Inc. Common Stock",99.34
"EIX","Edison International Common Sto",60.1151
"EL","Estee Lauder Companies, Inc. (T",88.78
"EMC","EMC Corporation Common Stock",26.97
"EMN","Eastman Chemical Company Common",77.903
"EMR","Emerson Electric Company Common",60.23
"EOG","EOG Resources, Inc. Common Stoc",90.14
"EQR","Equity Residential Common Share",75.18
"EQT","EQT Corporation Common Stock",90.08
"ESRX","Express Scripts Holding Company",87.92
"ESV","Ensco plc Class A Ordinary Shar",25.5099
"ETFC","E*TRADE Financial Corporation",29.1399
"ETN","Eaton Corporation, PLC Ordinary",72.81
"ETR","Entergy Corporation Common Stoc",74.77
"EW","Edwards Lifesciences Corporatio",130.83
"EXC","Exelon Corporation Common Stock",33.6632
"EXPD","Expeditors International of Was",47.59
"EXPE","Expedia, Inc.",103.53
"F","Ford Motor Company Common Stock",15.3363
"FAST","Fastenal Company",42.9299
"FCX","Freeport-McMoRan, Inc. Common S",22.75
"FDO","Family Dollar Stores, Inc. Comm",78.62
"FDX","FedEx Corporation Common Stock",173.9514
"FE","FirstEnergy Corporation Common ",35.1038
"FFIV","F5 Networks, Inc.",127.74
"FHN","First Horizon National Corporat",14.395
"FII","Federated Investors, Inc. Commo",33.98
"FIS","Fidelity National Information S",64.58
"FISV","Fiserv, Inc.",80.91
"FITB","Fifth Third Bancorp",20.45
"FLIR","FLIR Systems, Inc.",31.6733
"FLR","Fluor Corporation Common Stock",59.30
"FLS","Flowserve Corporation Common St",56.956
"FMC","FMC Corporation Common Stock",58.22
"FOSL","Fossil Group, Inc.",77.77
"FRX",N/A,N/A
"FSLR","First Solar, Inc.",56.754
"FTI","FMC Technologies, Inc. Common S",41.71
"FTR","Frontier Communications Corpora",5.5101
"GAS","AGL Resources, Inc. Common Stoc",50.07
"GCI","Gannett Co., Inc. Common Stock",35.47
"GD","General Dynamics Corporation Co",140.172
"GE","General Electric Company Common",27.28
"GILD","Gilead Sciences, Inc.",110.09
"GIS","General Mills, Inc. Common Stoc",57.00
"GLW","Corning Incorporated Common Sto",21.4099
"GME","Gamestop Corporation Common Sto",39.77
"GNW","Genworth Financial Inc Common S",7.89
"GOOG","Google Inc.",531.8301
"GPC","Genuine Parts Company Common St",93.78
"GPS","Gap, Inc. (The) Common Stock",38.63
"GS","Goldman Sachs Group, Inc. (The)",202.21
"GT","The Goodyear Tire & Rubber Comp",30.795
"GWW","W.W. Grainger, Inc. Common Stoc",245.00
"HAL","Halliburton Company Common Stoc",46.335
"HAR","Harman International Industries",125.82
"HAS","Hasbro, Inc.",72.37
"HBAN","Huntington Bancshares Incorpora",11.1067
"HCBK","Hudson City Bancorp, Inc.",9.435
"HCN","Health Care REIT, Inc. Common S",72.48
"HCP","HCP, Inc. Common Stock",40.0201
"HD","Home Depot, Inc. (The) Common S",112.4801
"HES","Hess Corporation Common Stock",69.1406
"HIG","Hartford Financial Services Gro",41.55
"HNZ",N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.30
"HON","Honeywell International Inc. Co",106.2799
"HOT","Starwood Hotels & Resorts World",85.02
"HP","Helmerich & Payne, Inc. Common ",73.424
"HPQ","Hewlett-Packard Company Common ",33.51
"HRB","H&R Block, Inc. Common Stock",31.67
"HRL","Hormel Foods Corporation Common",56.5301
"HRS","Harris Corporation Common Stock",78.61
"HSP","Hospira Inc",88.23
"HST","Host Hotels & Resorts, Inc. Com",20.63
"HSY","The Hershey Company Common Stoc",96.13
"HUM","Humana Inc. Common Stock",175.24
"IBM","International Business Machines",173.3683
"ICE","Intercontinental Exchange Inc. ",238.505
"IFF","Internationa Flavors & Fragranc",115.01
"IGT","International Game Technology O",18.37
"INTC","Intel Corporation",32.85
"INTU","Intuit Inc.",103.16
"IP","International Paper Company Com",53.0442
"IPG","Interpublic Group of Companies,",21.1238
"IR","Ingersoll-Rand plc (Ireland)",70.2862
"IRM","Iron Mountain Incorporated (Del",36.90
"ISRG","Intuitive Surgical, Inc.",502.33
"ITW","Illinois Tool Works Inc. Common",96.85
"IVZ","Invesco Ltd Common Stock",40.695
"JBL","Jabil Circuit, Inc. Common Stoc",24.24
"JCI","Johnson Controls, Inc. Common S",50.54
"JCP","J.C. Penney Company, Inc. Holdi",8.41
"JDSU","JDS Uniphase Corporation",12.72
"JEC","Jacobs Engineering Group Inc. C",43.97
"JNJ","Johnson & Johnson Common Stock",101.87
"JNPR","Juniper Networks, Inc. Common S",27.3253
"JOY","Joy Global Inc. Common Stock",42.44
"JPM","JP Morgan Chase & Co. Common St",65.67
"JWN","Nordstrom, Inc. Common Stock",74.68
"K","Kellogg Company Common Stock",65.35
"KEY","KeyCorp Common Stock",14.755
"KIM","Kimco Realty Corporation Common",24.535
"KLAC","KLA-Tencor Corporation",60.23
"KMB","Kimberly-Clark Corporation Comm",111.69
"KMI","Kinder Morgan, Inc. Common Stoc",42.4525
"KMX","CarMax Inc",72.26
"KO","Coca-Cola Company (The) Common ",41.505
"KR","Kroger Company (The) Common Sto",72.8299
"KRFT","Kraft Foods Group, Inc.",85.30
"KSS","Kohl's Corporation Common Stock",65.61
"L","Loews Corporation Common Stock",40.76
"LEG","Leggett & Platt, Incorporated C",47.20
"LEN","Lennar Corporation Class A Comm",47.33
"LH","Laboratory Corporation of Ameri",117.52
"LIFE",N/A,18.8841
"LLL","L-3 Communications Holdings, In",119.48
"LLTC","Linear Technology Corporation",47.07
"LLY","Eli Lilly and Company Common St",72.93
"LM","Legg Mason, Inc. Common Stock",54.34
"LMT","Lockheed Martin Corporation Com",192.56
"LNC","Lincoln National Corporation Co",58.08
"LO","Lorillard, Inc Common Stock",72.13
"LOW","Lowe's Companies, Inc. Common S",72.665
"LRCX","Lam Research Corporation",79.07
"LSI","LSI Corporation",11.14
"LTD",N/A,N/A
"LUK","Leucadia National Corporation C",23.96
"LUV","Southwest Airlines Company Comm",42.12
"LYB","LyondellBasell Industries NV Or",103.54
"M","Macy's Inc Common Stock",64.00
"MA","Mastercard Incorporated Common ",93.80
"MAR","Marriott International - Class ",80.54
"MAS","Masco Corporation Common Stock",27.05
"MAT","Mattel, Inc.",26.975
"MCD","McDonald's Corporation Common S",98.66
"MCHP","Microchip Technology Incorporat",49.365
"MCK","McKesson Corporation Common Sto",239.65
"MCO","Moody's Corporation Common Stoc",109.13
"MDLZ","Mondelez International, Inc.",40.46
"MDT","Medtronic plc. Ordinary Shares",76.29
"MET","MetLife, Inc. Common Stock",52.51
"MHP",N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.73
"MKC","McCormick & Company, Incorporat",79.16
"MMC","Marsh & McLennan Companies, Inc",57.95
"MMM","3M Company Common Stock",162.98
"MNST","Monster Beverage Corporation",132.09
"MO","Altria Group, Inc.",52.66
"MOLX","Molex Incorporated",38.68
"MON","Monsanto Company Common Stock",120.07
"MOS","Mosaic Company (The) Common Sto",46.30
"MPC","Marathon Petroleum Corporation ",102.94
"MRK","Merck & Company, Inc. Common St",60.06
"MRO","Marathon Oil Corporation Common",27.41
"MS","Morgan Stanley Common Stock",37.83
"MSFT","Microsoft Corporation",48.465
"MSI","Motorola Solutions, Inc. Common",59.58
"MTB","M&T Bank Corporation Common Sto",121.40
"MU","Micron Technology, Inc.",26.419
"MUR","Murphy Oil Corporation Common S",44.19
"MWV","Meadwestvaco Corporation Common",49.82
"MYL","Mylan Inc.",71.47
"NBL","Noble Energy Inc. Common Stock",44.545
"NBR","Nabors Industries Ltd.",15.435
"NDAQ","The NASDAQ OMX Group, Inc.",51.355
"NE","Noble Corporation Ordinary Shar",16.91
"NEE","NextEra Energy, Inc. Common Sto",101.445
"NEM","Newmont Mining Corporation",27.48
"NFLX","Netflix, Inc.",614.56
"NFX","Newfield Exploration Company Co",34.57
"NI","NiSource Inc Common Stock",44.805
"NKE","Nike, Inc. Common Stock",104.62
"NOC","Northrop Grumman Corporation Co",157.61
"NOV","National Oilwell Varco, Inc. Co",50.78
"NRG","NRG Energy, Inc. Common Stock",25.735
"NSC","Norfolk Southern Corporation Co",97.46
"NTAP","NetApp, Inc.",35.61
"NTRS","Northern Trust Corporation",74.6175
"NU","EVERSOURCE ENERGY",N/A
"NUE","Nucor Corporation Common Stock",49.51
"NVDA","NVIDIA Corporation",21.39
