"A","Agilent Technologies, Inc. Comm",42.07
"AA","Alcoa Inc. Common Stock",13.5651
"AAPL","Apple Inc.",128.40
"ABC","AmerisourceBergen Corporation C",114.25
"ABT","Abbott Laboratories Common Stoc",48.81
"ACE","Ace Limited Common Stock",108.27
"ACN","Accenture plc. Class A Ordinary",96.65
"ADBE","Adobe Systems Incorporated",79.11
"ADI","Analog Devices, Inc.",63.10
"ADM","Archer-Daniels-Midland Company ",52.79
"ADP","Automatic Data Processing, Inc.",87.73
"ADSK","Autodesk, Inc.",58.97
"ADT","ADT Corporation Common Stock",37.79
"AEE","Ameren Corporation Common Stock",40.58
"AEP","American Electric Power Company",55.54
"AES","The AES Corporation Common Stoc",13.66
"AET","Aetna Inc. Common Stock",111.936
"AFL","AFLAC Incorporated Common Stock",63.24
"AGN",N/A,N/A
"AIG","American International Group, I",58.45
"AIV","Apartment Investment and Manage",38.25
"AIZ","Assurant, Inc. Common Stock",65.36
"AKAM","Akamai Technologies, Inc.",77.97
"ALL","Allstate Corporation (The) Comm",67.83
"ALTR","Altera Corporation",44.00
"ALXN","Alexion Pharmaceuticals, Inc.",162.14
"AMAT","Applied Materials, Inc.",20.37
"AMD","Advanced Micro Devices",2.345
"AMGN","Amgen Inc.",162.14
"AMP","Ameriprise Financial, Inc. Comm",127.43
"AMT","American Tower Corporation (REI",94.87
"AMZN","Amazon.com, Inc.",427.11
"AN","AutoNation, Inc. Common Stock",62.34
"ANF","Abercrombie & Fitch Company Com",21.24
"AON","Aon plc Class A Ordinary Shares",99.90
"APA","Apache Corporation Common Stock",62.50
"APC","Anadarko Petroleum Corporation ",84.05
"APD","Air Products and Chemicals, Inc",148.49
"APH","Amphenol Corporation Common Sto",57.7825
"APOL","Apollo Education Group, Inc.",16.76
"ARG","Airgas, Inc. Common Stock",102.55
"ATI","Allegheny Technologies Incorpor",37.28
"AVB","AvalonBay Communities, Inc. Com",168.24
"AVP","Avon Products, Inc. Common Stoc",6.96
"AVY","Avery Dennison Corporation Comm",60.16
"AXP","American Express Company Common",80.66
"AZO","AutoZone, Inc. Common Stock",682.825
"BA","Boeing Company (The) Common Sto",146.9201
"BAC","Bank of America Corporation Com",16.38
"BAX","Baxter International Inc. Commo",69.33
"BBBY","Bed Bath & Beyond Inc.",69.36
"BBT","BB&T Corporation Common Stock",38.70
"BBY","Best Buy Co., Inc. Common Stock",34.60
"BCR","C.R. Bard, Inc. Common Stock",172.555
"BDX","Becton, Dickinson and Company C",141.08
"BEAM",N/A,N/A
"BEN","Franklin Resources, Inc. Common",51.71
"BF.B",N/A,N/A
"BHI","Baker Hughes Incorporated Commo",65.69
"BIG","Big Lots, Inc. Common Stock",46.14
"BIIB","Biogen Idec Inc.",392.4124
"BK","Bank of New York Mellon Corpora",43.02
"BLK","BlackRock, Inc. Common Stock",369.79
"BLL","Ball Corporation Common Stock",72.75
"BMC","BMC Software, Inc.",46.30
"BMS","Bemis Company, Inc. Common Stoc",46.26
"BMY","Bristol-Myers Squibb Company Co",67.98
"BRCM","Broadcom Corporation",47.28
"BRK.B",N/A,N/A
"BSX","Boston Scientific Corporation C",17.82
"BTU","Peabody Energy Corporation Comm",4.281
"BWA","BorgWarner Inc. Common Stock",61.51
"BXP","Boston Properties, Inc. Common ",134.77
"C","Citigroup, Inc. Common Stock",54.11
"CA","CA Inc.",31.88
"CAG","ConAgra Foods, Inc. Common Stoc",38.16
"CAH","Cardinal Health, Inc. Common St",87.88
"CAM","Cameron International Corporati",52.24
"CAT","Caterpillar, Inc. Common Stock",87.77
"CB","Chubb Corporation (The) Common ",99.11
"CBG","CBRE Group Inc Common Stock Cla",38.55
"CBS","CBS Corporation Class B Common ",59.58
"CCE","Coca-Cola Enterprises, Inc. Com",46.36
"CCI","Crown Castle International Corp",83.34
"CCL","Carnival Corporation Common Sto",47.76
"CELG","Celgene Corporation",115.04
"CERN","Cerner Corporation",68.01
"CF","CF Industries Holdings, Inc. Co",304.16
"CFN",N/A,N/A
"CHK","Chesapeake Energy Corporation C",14.7172
"CHRW","C.H. Robinson Worldwide, Inc.",64.39
"CI","Cigna Corporation Common Stock",131.70
"CINF","Cincinnati Financial Corporatio",51.02
"CL","Colgate-Palmolive Company Commo",68.6442
"CLF","Cliffs Natural Resources Inc Co",5.60
"CLX","Clorox Company (The) Common Sto",109.0645
"CMA","Comerica Incorporated Common St",48.17
"CMCSA","Comcast Corporation",56.55
"CME","CME Group Inc.",95.28
"CMG","Chipotle Mexican Grill, Inc. Co",631.56
"CMI","Cummins Inc. Common Stock",141.69
"CMS","CMS Energy Corporation Common S",33.63
"CNP","CenterPoint Energy, Inc (Holdin",20.27
"CNX","CONSOL Energy Inc. Common Stock",31.7872
"COF","Capital One Financial Corporati",84.18
"COG","Cabot Oil & Gas Corporation Com",35.135
"COH","Coach, Inc. Common Stock",37.4483
"COL","Rockwell Collins, Inc. Common S",98.06
"COP","ConocoPhillips Common Stock",65.4499
"COST","Costco Wholesale Corporation",143.95
"COV","Covidien plc. Ordinary Shares (",N/A
"CPB","Campbell Soup Company Common St",46.68
"CRM","Salesforce.com Inc Common Stock",73.07
"CSC","Computer Sciences Corporation C",67.11
"CSCO","Cisco Systems, Inc.",29.51
"CSX","CSX Corporation Common Stock",35.015
"CTAS","Cintas Corporation",85.565
"CTL","CenturyLink, Inc. Common Stock",34.49
"CTSH","Cognizant Technology Solutions ",63.1436
"CTXS","Citrix Systems, Inc.",66.19
"CVC","Cablevision Systems Corporation",20.21
"CVH",N/A,N/A
"CVS","CVS Health Corporation Common S",101.54
"CVX","Chevron Corporation Common Stoc",107.83
"D","Dominion Resources, Inc. Common",72.17
"DD","E.I. du Pont de Nemours and Com",70.10
"DE","Deere & Company Common Stock",89.33
"DELL",N/A,N/A
"DF","Dean Foods Company Common Stock",18.82
"DFS","Discover Financial Services Com",59.77
"DG","Dollar General Corporation Comm",74.28
"DGX","Quest Diagnostics Incorporated ",71.81
"DHI","D.R. Horton, Inc. Common Stock",25.86
"DHR","Danaher Corporation Common Stoc",87.11
"DIS","Walt Disney Company (The) Commo",109.91
"DISCA","Discovery Communications, Inc.",31.41
"DLTR","Dollar Tree, Inc.",77.59
"DNB","Dun & Bradstreet Corporation (T",128.98
"DNR","Denbury Resources Inc. Common S",7.16
"DO","Diamond Offshore Drilling, Inc.",32.81
"DOV","Dover Corporation Common Stock",75.73
"DOW","Dow Chemical Company (The) Comm",51.02
"DPS","Dr Pepper Snapple Group, Inc Dr",77.84
"DRI","Darden Restaurants, Inc. Common",63.74
"DTE","DTE Energy Company Common Stock",78.66
"DTV","DIRECTV",91.28
"DUK","Duke Energy Corporation (Holdin",76.18
"DVA","DaVita HealthCare Partners Inc.",81.472
"DVN","Devon Energy Corporation Common",65.355
"EA","Electronic Arts Inc.",62.88
"EBAY","eBay Inc.",59.94
"ECL","Ecolab Inc. Common Stock",115.86
"ED","Consolidated Edison, Inc. Commo",61.64
"EFX","Equifax, Inc. Common Stock",99.64
"EIX","Edison International Common Sto",60.13
"EL","Estee Lauder Companies, Inc. (T",88.67
"EMC","EMC Corporation Common Stock",26.87
"EMN","Eastman Chemical Company Common",77.74
"EMR","Emerson Electric Company Common",60.09
"EOG","EOG Resources, Inc. Common Stoc",89.93
"EQR","Equity Residential Common Share",75.20
"EQT","EQT Corporation Common Stock",89.68
"ESRX","Express Scripts Holding Company",87.65
"ESV","Ensco plc Class A Ordinary Shar",25.42
"ETFC","E*TRADE Financial Corporation",29.11
"ETN","Eaton Corporation, PLC Ordinary",72.70
"ETR","Entergy Corporation Common Stoc",74.82
"EW","Edwards Lifesciences Corporatio",130.721
"EXC","Exelon Corporation Common Stock",33.84
"EXPD","Expeditors International of Was",47.60
"EXPE","Expedia, Inc.",103.68
"F","Ford Motor Company Common Stock",15.36
"FAST","Fastenal Company",42.9299
"FCX","Freeport-McMoRan, Inc. Common S",22.58
"FDO","Family Dollar Stores, Inc. Comm",78.49
"FDX","FedEx Corporation Common Stock",173.73
"FE","FirstEnergy Corporation Common ",35.20
"FFIV","F5 Networks, Inc.",127.78
"FHN","First Horizon National Corporat",14.42
"FII","Federated Investors, Inc. Commo",34.05
"FIS","Fidelity National Information S",64.54
"FISV","Fiserv, Inc.",80.95
"FITB","Fifth Third Bancorp",20.42
"FLIR","FLIR Systems, Inc.",31.65
