"EIX","Edison International Common Sto",59.61,-0.14,"-0.23%"
"EL","Estee Lauder Companies, Inc. (T",88.78,-0.61,"-0.68%"
"EMC","EMC Corporation Common Stock",26.90,-0.13,"-0.48%"
"EMN","Eastman Chemical Company Common",77.65,-0.56,"-0.72%"
"EMR","Emerson Electric Company Common",60.17,-0.36,"-0.59%"
"EOG","EOG Resources, Inc. Common Stoc",89.98,-0.75,"-0.83%"
"EQR","Equity Residential Common Share",75.235,+0.295,"+0.394%"
"EQT","EQT Corporation Common Stock",89.37,-1.43,"-1.57%"
"ESRX","Express Scripts Holding Company",87.69,+0.23,"+0.26%"
"ESV","Ensco plc Class A Ordinary Shar",25.455,-0.565,"-2.171%"
"ETFC","E*TRADE Financial Corporation",29.48,-0.11,"-0.37%"
"ETN","Eaton Corporation, PLC Ordinary",73.06,-0.44,"-0.60%"
"ETR","Entergy Corporation Common Stoc",74.57,+0.34,"+0.46%"
"EW","Edwards Lifesciences Corporatio",130.28,-0.28,"-0.21%"
"EXC","Exelon Corporation Common Stock",33.50,-0.04,"-0.12%"
"EXPD","Expeditors International of Was",47.65,+0.09,"+0.18%"
"EXPE","Expedia, Inc.",104.49,+0.35,"+0.34%"
"F","Ford Motor Company Common Stock",15.3197,+0.0497,"+0.3255%"
"FAST","Fastenal Company",43.12,-0.15,"-0.35%"
"FCX","Freeport-McMoRan, Inc. Common S",22.70,-0.10,"-0.44%"
"FDO","Family Dollar Stores, Inc. Comm",78.41,+0.08,"+0.10%"
"FDX","FedEx Corporation Common Stock",174.40,+0.95,"+0.55%"
"FE","FirstEnergy Corporation Common ",35.03,+0.08,"+0.23%"
"FFIV","F5 Networks, Inc.",127.49,-0.11,"-0.09%"
"FHN","First Horizon National Corporat",14.49,-0.04,"-0.28%"
"FII","Federated Investors, Inc. Commo",34.485,-0.095,"-0.275%"
"FIS","Fidelity National Information S",64.62,+0.07,"+0.11%"
"FISV","Fiserv, Inc.",81.07,+0.19,"+0.23%"
"FITB","Fifth Third Bancorp",20.50,-0.12,"-0.61%"
"FLIR","FLIR Systems, Inc.",31.70,-0.22,"-0.69%"
"FLR","Fluor Corporation Common Stock",59.29,-0.65,"-1.08%"
"FLS","Flowserve Corporation Common St",57.01,-0.08,"-0.14%"
"FMC","FMC Corporation Common Stock",58.20,-0.09,"-0.15%"
"FOSL","Fossil Group, Inc.",77.37,-0.50,"-0.64%"
"FRX",N/A,N/A,+0,"+0%"
"FSLR","First Solar, Inc.",56.51,-0.05,"-0.09%"
"FTI","FMC Technologies, Inc. Common S",41.07,-0.51,"-1.23%"
"FTR","Frontier Communications Corpora",5.47,+0.05,"+0.92%"
"GAS","AGL Resources, Inc. Common Stoc",49.87,+0.07,"+0.14%"
"GCI","Gannett Co., Inc. Common Stock",35.70,+0.11,"+0.31%"
"GD","General Dynamics Corporation Co",140.97,+0.03,"+0.02%"
"GE","General Electric Company Common",27.407,-0.003,"-0.011%"
"GILD","Gilead Sciences, Inc.",109.35,+0.61,"+0.56%"
"GIS","General Mills, Inc. Common Stoc",57.00,+0.16,"+0.28%"
"GLW","Corning Incorporated Common Sto",21.33,-0.04,"-0.19%"
"GME","Gamestop Corporation Common Sto",39.38,+0.21,"+0.54%"
"GNW","Genworth Financial Inc Common S",7.95,-0.03,"-0.38%"
"GOOG","Google Inc.",535.12,-3.28,"-0.61%"
"GPC","Genuine Parts Company Common St",93.96,-0.08,"-0.09%"
"GPS","Gap, Inc. (The) Common Stock",38.34,+0.18,"+0.47%"
"GS","Goldman Sachs Group, Inc. (The)",202.85,+0.23,"+0.11%"
"GT","The Goodyear Tire & Rubber Comp",30.745,-0.115,"-0.373%"
"GWW","W.W. Grainger, Inc. Common Stoc",246.04,-1.00,"-0.40%"
"HAL","Halliburton Company Common Stoc",46.21,-0.23,"-0.50%"
"HAR","Harman International Industries",126.15,-0.25,"-0.20%"
"HAS","Hasbro, Inc.",72.02,+0.05,"+0.07%"
"HBAN","Huntington Bancshares Incorpora",11.19,-0.04,"-0.36%"
"HCBK","Hudson City Bancorp, Inc.",9.49,-0.01,"-0.11%"
"HCN","Health Care REIT, Inc. Common S",71.74,+0.59,"+0.83%"
"HCP","HCP, Inc. Common Stock",39.65,+0.39,"+0.99%"
"HD","Home Depot, Inc. (The) Common S",112.26,+0.32,"+0.29%"
"HES","Hess Corporation Common Stock",69.42,+0.01,"+0.01%"
"HIG","Hartford Financial Services Gro",41.585,-0.035,"-0.084%"
"HNZ",N/A,N/A,N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.00,+0.39,"+0.71%"
"HON","Honeywell International Inc. Co",106.55,+0.11,"+0.10%"
"HOT","Starwood Hotels & Resorts World",84.93,+0.01,"+0.01%"
"HP","Helmerich & Payne, Inc. Common ",73.37,-0.91,"-1.23%"
"HPQ","Hewlett-Packard Company Common ",33.53,-0.17,"-0.50%"
"HRB","H&R Block, Inc. Common Stock",31.87,-0.16,"-0.50%"
"HRL","Hormel Foods Corporation Common",56.68,-0.04,"-0.07%"
"HRS","Harris Corporation Common Stock",78.78,+0.03,"+0.04%"
"HSP","Hospira Inc",88.25,+0.07,"+0.08%"
"HST","Host Hotels & Resorts, Inc. Com",20.46,+0.06,"+0.29%"
"HSY","The Hershey Company Common Stoc",95.80,-0.32,"-0.33%"
"HUM","Humana Inc. Common Stock",174.41,+0.16,"+0.09%"
"IBM","International Business Machines",173.35,-0.70,"-0.40%"
"ICE","Intercontinental Exchange Inc. ",240.29,-0.22,"-0.09%"
"IFF","Internationa Flavors & Fragranc",114.88,-0.17,"-0.15%"
"IGT","International Game Technology O",18.65,+0.37,"+2.02%"
"INTC","Intel Corporation",32.84,-0.13,"-0.39%"
"INTU","Intuit Inc.",103.34,-0.48,"-0.46%"
"IP","International Paper Company Com",53.03,-0.59,"-1.10%"
"IPG","Interpublic Group of Companies,",21.15,+0.01,"+0.05%"
"IR","Ingersoll-Rand plc (Ireland)",70.54,+0.36,"+0.51%"
"IRM","Iron Mountain Incorporated (Del",36.8799,+0.2999,"+0.8198%"
"ISRG","Intuitive Surgical, Inc.",502.25,-0.10,"-0.02%"
"ITW","Illinois Tool Works Inc. Common",97.39,-0.07,"-0.07%"
"IVZ","Invesco Ltd Common Stock",40.84,-0.15,"-0.37%"
"JBL","Jabil Circuit, Inc. Common Stoc",24.15,-0.09,"-0.37%"
"JCI","Johnson Controls, Inc. Common S",50.55,+0.10,"+0.20%"
"JCP","J.C. Penney Company, Inc. Holdi",8.345,+0.305,"+3.794%"
"JDSU","JDS Uniphase Corporation",12.69,+0.04,"+0.32%"
"JEC","Jacobs Engineering Group Inc. C",43.94,-0.35,"-0.79%"
"JNJ","Johnson & Johnson Common Stock",102.09,+0.26,"+0.26%"
"JNPR","Juniper Networks, Inc. Common S",27.24,-0.20,"-0.73%"
"JOY","Joy Global Inc. Common Stock",42.45,-0.93,"-2.14%"
"JPM","JP Morgan Chase & Co. Common St",65.78,-0.27,"-0.41%"
"JWN","Nordstrom, Inc. Common Stock",74.245,+0.095,"+0.128%"
"K","Kellogg Company Common Stock",64.98,+0.40,"+0.62%"
"KEY","KeyCorp Common Stock",14.805,-0.125,"-0.837%"
"KIM","Kimco Realty Corporation Common",24.47,+0.00,"+0.00%"
"KLAC","KLA-Tencor Corporation",60.08,+0.73,"+1.23%"
"KMB","Kimberly-Clark Corporation Comm",111.77,+0.15,"+0.13%"
"KMI","Kinder Morgan, Inc. Common Stoc",42.40,+0.26,"+0.62%"
"KMX","CarMax Inc",72.35,+0.63,"+0.88%"
"KO","Coca-Cola Company (The) Common ",41.57,+0.07,"+0.17%"
"KR","Kroger Company (The) Common Sto",72.84,+0.40,"+0.55%"
"KRFT","Kraft Foods Group, Inc.",86.16,+0.19,"+0.22%"
"KSS","Kohl's Corporation Common Stock",64.655,+0.035,"+0.054%"
"L","Loews Corporation Common Stock",40.85,-0.05,"-0.12%"
"LEG","Leggett & Platt, Incorporated C",47.25,-0.07,"-0.15%"
"LEN","Lennar Corporation Class A Comm",46.67,-0.61,"-1.29%"
"LH","Laboratory Corporation of Ameri",117.73,+0.04,"+0.03%"
"LIFE",N/A,20.3866,-0.1934,"-0.9397%"
"LLL","L-3 Communications Holdings, In",119.98,+0.01,"+0.01%"
"LLTC","Linear Technology Corporation",47.24,+0.13,"+0.28%"
"LLY","Eli Lilly and Company Common St",73.32,+0.26,"+0.36%"
"LM","Legg Mason, Inc. Common Stock",54.64,-0.01,"-0.02%"
"LMT","Lockheed Martin Corporation Com",192.76,-0.29,"-0.15%"
"LNC","Lincoln National Corporation Co",58.30,-0.44,"-0.75%"
"LO","Lorillard, Inc Common Stock",72.08,+0.16,"+0.22%"
"LOW","Lowe's Companies, Inc. Common S",72.30,+0.04,"+0.06%"
"LRCX","Lam Research Corporation",79.13,+0.88,"+1.13%"
"LSI","LSI Corporation",11.14,+0.00,"+0.00%"
"LTD",N/A,N/A,+0,"+0%"
"LUK","Leucadia National Corporation C",23.975,-0.085,"-0.353%"
"LUV","Southwest Airlines Company Comm",42.03,-0.09,"-0.21%"
"LYB","LyondellBasell Industries NV Or",102.975,-1.235,"-1.185%"
"M","Macy's Inc Common Stock",63.25,+0.03,"+0.05%"
"MA","Mastercard Incorporated Common ",94.33,+0.49,"+0.52%"
"MAR","Marriott International - Class ",81.05,+0.48,"+0.59%"
"MAS","Masco Corporation Common Stock",26.965,-0.195,"-0.718%"
"MAT","Mattel, Inc.",26.83,+0.10,"+0.37%"
"MCD","McDonald's Corporation Common S",97.64,-0.07,"-0.07%"
"MCHP","Microchip Technology Incorporat",49.53,-0.32,"-0.64%"
"MCK","McKesson Corporation Common Sto",240.17,+0.69,"+0.29%"
"MCO","Moody's Corporation Common Stoc",109.43,+0.70,"+0.64%"
"MDLZ","Mondelez International, Inc.",40.38,+0.33,"+0.82%"
"MDT","Medtronic plc. Ordinary Shares",76.09,-0.17,"-0.22%"
"MET","MetLife, Inc. Common Stock",52.70,-0.45,"-0.85%"
"MHP",N/A,N/A,N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.57,-0.18,"-0.18%"
"MKC","McCormick & Company, Incorporat",79.18,+0.23,"+0.29%"
"MMC","Marsh & McLennan Companies, Inc",58.09,-0.07,"-0.12%"
"MMM","3M Company Common Stock",163.28,+0.13,"+0.08%"
"MNST","Monster Beverage Corporation",132.45,-0.19,"-0.14%"
"MO","Altria Group, Inc.",52.755,+0.155,"+0.295%"
"MOLX","Molex Incorporated",38.68,+0.00,"+0.00%"
"MON","Monsanto Company Common Stock",119.99,-0.73,"-0.60%"
"MOS","Mosaic Company (The) Common Sto",46.02,+0.46,"+1.01%"
"MPC","Marathon Petroleum Corporation ",103.85,-0.86,"-0.82%"
"MRK","Merck & Company, Inc. Common St",59.94,+0.16,"+0.27%"
"MRO","Marathon Oil Corporation Common",27.45,-0.17,"-0.62%"
"MS","Morgan Stanley Common Stock",38.05,-0.09,"-0.24%"
"MSFT","Microsoft Corporation",48.57,-0.15,"-0.31%"
"MSI","Motorola Solutions, Inc. Common",59.86,+0.07,"+0.12%"
"MTB","M&T Bank Corporation Common Sto",122.21,-0.59,"-0.48%"
"MU","Micron Technology, Inc.",26.22,-0.47,"-1.76%"
"MUR","Murphy Oil Corporation Common S",44.47,+0.04,"+0.09%"
"MWV","Meadwestvaco Corporation Common",49.88,-0.44,"-0.87%"
"MYL","Mylan Inc.",71.76,+0.23,"+0.32%"
"NBL","Noble Energy Inc. Common Stock",44.61,+0.11,"+0.25%"
"NBR","Nabors Industries Ltd.",15.49,-0.11,"-0.71%"
"NDAQ","The NASDAQ OMX Group, Inc.",51.65,+0.20,"+0.39%"
"NE","Noble Corporation Ordinary Shar",16.7378,-0.3622,"-2.1181%"
"NEE","NextEra Energy, Inc. Common Sto",101.29,+0.21,"+0.21%"
"NEM","Newmont Mining Corporation",27.29,+0.09,"+0.33%"
"NFLX","Netflix, Inc.",604.6178,+17.7678,"+3.0277%"
"NFX","Newfield Exploration Company Co",34.57,+0.03,"+0.09%"
"NI","NiSource Inc Common Stock",44.50,+0.34,"+0.77%"
"NKE","Nike, Inc. Common Stock",103.64,+0.20,"+0.19%"
"NOC","Northrop Grumman Corporation Co",157.66,-0.01,"-0.01%"
"NOV","National Oilwell Varco, Inc. Co",50.57,-0.65,"-1.27%"
"NRG","NRG Energy, Inc. Common Stock",25.55,-0.24,"-0.93%"
"NSC","Norfolk Southern Corporation Co",96.8401,+0.1301,"+0.1345%"
"NTAP","NetApp, Inc.",35.715,-0.245,"-0.681%"
"NTRS","Northern Trust Corporation",75.01,+0.00,"+0.00%"
"NU","EVERSOURCE ENERGY",N/A,+0,"+0%"
"NUE","Nucor Corporation Common Stock",49.66,+0.06,"+0.12%"
"NVDA","NVIDIA Corporation",21.31,+0.02,"+0.09%"
"NWL","Newell Rubbermaid Inc. Common S",39.94,-0.08,"-0.20%"
"NWSA","News Corporation",15.47,+0.09,"+0.55%"
"NYX",N/A,N/A,N/A,N/A
"OI","Owens-Illinois, Inc. Common Sto",25.77,-0.07,"-0.27%"
"OKE","ONEOK, Inc. Common Stock",44.52,-0.12,"-0.27%"
"OMC","Omnicom Group Inc. Common Stock",77.90,+0.11,"+0.14%"
"ORCL","Oracle Corporation Common Stock",44.06,-0.32,"-0.72%"
"ORLY","O'Reilly Automotive, Inc.",222.97,+0.69,"+0.31%"
"OXY","Occidental Petroleum Corporatio",75.929,-0.361,"-0.473%"
"PAYX","Paychex, Inc.",49.80,-0.13,"-0.26%"
"PBCT","People's United Financial, Inc.",15.36,-0.05,"-0.32%"
"PBI","Pitney Bowes Inc. Common Stock",22.81,-0.05,"-0.22%"
"PCAR","PACCAR Inc.",66.35,-0.47,"-0.70%"
"PCG","Pacific Gas & Electric Co. Comm",51.72,+0.29,"+0.56%"
"PCL","Plum Creek Timber Company, Inc.",41.80,+0.13,"+0.31%"
"PCLN","The Priceline Group Inc. ",1194.17,+4.08,"+0.34%"
"PCP","Precision Castparts Corporation",210.62,+3.01,"+1.45%"
"PCS",N/A,N/A,+0,"+0%"
"PDCO","Patterson Companies, Inc.",46.63,+0.18,"+0.39%"
"PEG","Public Service Enterprise Group",42.2998,+0.0198,"+0.0468%"
"PEP","Pepsico, Inc. Common Stock",98.06,+0.06,"+0.06%"
"PETM","PetSmart, Inc",82.98,+0.00,"+0.00%"
"PFE","Pfizer, Inc. Common Stock",34.0256,+0.0856,"+0.2522%"
"PFG","Principal Financial Group Inc C",51.50,-0.49,"-0.94%"
"PG","Procter & Gamble Company (The) ",80.97,+0.40,"+0.50%"
"PGR","Progressive Corporation (The) C",27.44,+0.05,"+0.18%"
"PH","Parker-Hannifin Corporation Com",122.60,-1.99,"-1.60%"
"PHM","PulteGroup, Inc. Common Stock",19.41,-0.17,"-0.87%"
"PKI","PerkinElmer, Inc. Common Stock",51.9257,+0.1457,"+0.2814%"
"PLD","ProLogis, Inc. Common Stock",40.43,+0.16,"+0.40%"
"PLL","Pall Corporation Common Stock",123.79,+0.04,"+0.03%"
"PM","Philip Morris International Inc",86.235,-0.555,"-0.639%"
"PNC","PNC Financial Services Group, I",94.55,-0.41,"-0.43%"
"PNR","Pentair plc. Ordinary Share",63.81,-0.51,"-0.79%"
"PNW","Pinnacle West Capital Corporati",59.37,-0.01,"-0.02%"
"POM","PEPCO Holdings, Inc Common Stoc",24.559,-0.251,"-1.012%"
"PPG","PPG Industries, Inc. Common Sto",228.79,-0.01,"-0.00%"
"PPL","PP&L Corporation Common Stock",33.62,+0.04,"+0.12%"
"PRGO","Perrigo Company plc Ordinary Sh",194.02,-0.13,"-0.07%"
"PRU","Prudential Financial, Inc. Comm",85.39,-0.91,"-1.05%"
"PSA","Public Storage Common Stock",198.04,+0.66,"+0.33%"
"PSX","Phillips 66 Common Stock",81.33,-0.30,"-0.37%"
"PWR","Quanta Services, Inc. Common St",29.46,+0.09,"+0.31%"
"PX","Praxair, Inc. Common Stock",121.14,+0.53,"+0.44%"
"PXD","Pioneer Natural Resources Compa",152.2875,-0.9525,"-0.6216%"
"QCOM","QUALCOMM Incorporated",70.441,-0.079,"-0.112%"
"QEP","QEP Resources, Inc. Common Stoc",19.79,-0.16,"-0.80%"
"R","Ryder System, Inc. Common Stock",95.89,+0.79,"+0.83%"
"RAI","Reynolds American Inc Common St",77.44,+0.47,"+0.61%"
"RDC","Rowan Companies plc Class A Ord",22.77,-0.25,"-1.09%"
"RF","Regions Financial Corporation C",10.075,-0.115,"-1.129%"
"RHI","Robert Half International Inc. ",57.17,+0.20,"+0.35%"
"RHT","Red Hat, Inc. Common Stock",77.56,-0.45,"-0.58%"
"RL","Ralph Lauren Corporation Common",131.90,+0.21,"+0.16%"
"ROK","Rockwell Automation, Inc. Commo",123.3301,-1.0799,"-0.8680%"
"ROP","Roper Technologies, Inc. Common",175.88,-0.47,"-0.27%"
