"A","Agilent Technologies, Inc. Comm",42.10
"AA","Alcoa Inc. Common Stock",13.575
"AAPL","Apple Inc.",128.5501
"ABC","AmerisourceBergen Corporation C",114.29
"ABT","Abbott Laboratories Common Stoc",48.6099
"ACE","Ace Limited Common Stock",108.361
"ACN","Accenture plc. Class A Ordinary",96.645
"ADBE","Adobe Systems Incorporated",79.21
"ADI","Analog Devices, Inc.",63.09
"ADM","Archer-Daniels-Midland Company ",52.935
"ADP","Automatic Data Processing, Inc.",87.75
"ADSK","Autodesk, Inc.",59.04
"ADT","ADT Corporation Common Stock",37.99
"AEE","Ameren Corporation Common Stock",40.41
"AEP","American Electric Power Company",55.30
"AES","The AES Corporation Common Stoc",13.63
"AET","Aetna Inc. Common Stock",112.32
"AFL","AFLAC Incorporated Common Stock",63.3464
"AGN",N/A,N/A
"AIG","American International Group, I",58.61
"AIV","Apartment Investment and Manage",38.25
"AIZ","Assurant, Inc. Common Stock",65.59
"AKAM","Akamai Technologies, Inc.",77.86
"ALL","Allstate Corporation (The) Comm",67.8023
"ALTR","Altera Corporation",44.16
"ALXN","Alexion Pharmaceuticals, Inc.",161.98
"AMAT","Applied Materials, Inc.",20.48
"AMD","Advanced Micro Devices",2.355
"AMGN","Amgen Inc.",162.76
"AMP","Ameriprise Financial, Inc. Comm",127.79
"AMT","American Tower Corporation (REI",95.01
"AMZN","Amazon.com, Inc.",426.38
"AN","AutoNation, Inc. Common Stock",62.42
"ANF","Abercrombie & Fitch Company Com",21.52
"AON","Aon plc Class A Ordinary Shares",99.71
"APA","Apache Corporation Common Stock",62.66
"APC","Anadarko Petroleum Corporation ",83.99
"APD","Air Products and Chemicals, Inc",148.74
"APH","Amphenol Corporation Common Sto",57.95
"APOL","Apollo Education Group, Inc.",16.80
"ARG","Airgas, Inc. Common Stock",102.77
"ATI","Allegheny Technologies Incorpor",37.44
"AVB","AvalonBay Communities, Inc. Com",168.905
"AVP","Avon Products, Inc. Common Stoc",7.03
"AVY","Avery Dennison Corporation Comm",60.10
"AXP","American Express Company Common",80.52
"AZO","AutoZone, Inc. Common Stock",684.46
"BA","Boeing Company (The) Common Sto",146.86
"BAC","Bank of America Corporation Com",16.38
"BAX","Baxter International Inc. Commo",69.48
"BBBY","Bed Bath & Beyond Inc.",69.61
"BBT","BB&T Corporation Common Stock",38.77
"BBY","Best Buy Co., Inc. Common Stock",34.69
