"EIX","Edison International Common Sto",59.77,+0.02,"+0.03%"
"EL","Estee Lauder Companies, Inc. (T",88.83,-0.56,"-0.63%"
"EMC","EMC Corporation Common Stock",27.01,-0.02,"-0.07%"
"EMN","Eastman Chemical Company Common",77.46,-0.75,"-0.96%"
"EMR","Emerson Electric Company Common",60.26,-0.27,"-0.45%"
"EOG","EOG Resources, Inc. Common Stoc",89.456,-1.274,"-1.404%"
"EQR","Equity Residential Common Share",75.19,+0.25,"+0.33%"
"EQT","EQT Corporation Common Stock",89.33,-1.47,"-1.62%"
"ESRX","Express Scripts Holding Company",87.96,+0.50,"+0.57%"
"ESV","Ensco plc Class A Ordinary Shar",25.445,-0.575,"-2.210%"
"ETFC","E*TRADE Financial Corporation",29.46,-0.13,"-0.44%"
"ETN","Eaton Corporation, PLC Ordinary",72.88,-0.62,"-0.84%"
"ETR","Entergy Corporation Common Stoc",74.76,+0.53,"+0.71%"
"EW","Edwards Lifesciences Corporatio",130.50,-0.06,"-0.05%"
"EXC","Exelon Corporation Common Stock",33.57,+0.03,"+0.09%"
"EXPD","Expeditors International of Was",47.75,+0.19,"+0.39%"
"EXPE","Expedia, Inc.",104.27,+0.13,"+0.12%"
"F","Ford Motor Company Common Stock",15.3301,+0.0601,"+0.3936%"
"FAST","Fastenal Company",43.33,+0.06,"+0.14%"
"FCX","Freeport-McMoRan, Inc. Common S",22.55,-0.25,"-1.10%"
"FDO","Family Dollar Stores, Inc. Comm",78.31,-0.02,"-0.03%"
"FDX","FedEx Corporation Common Stock",174.035,+0.585,"+0.337%"
"FE","FirstEnergy Corporation Common ",35.17,+0.22,"+0.63%"
"FFIV","F5 Networks, Inc.",127.40,-0.20,"-0.16%"
"FHN","First Horizon National Corporat",14.49,-0.04,"-0.28%"
"FII","Federated Investors, Inc. Commo",34.47,-0.11,"-0.32%"
"FIS","Fidelity National Information S",64.72,+0.17,"+0.26%"
"FISV","Fiserv, Inc.",81.30,+0.42,"+0.52%"
"FITB","Fifth Third Bancorp",20.55,-0.08,"-0.36%"
"FLIR","FLIR Systems, Inc.",31.76,-0.16,"-0.50%"
"FLR","Fluor Corporation Common Stock",59.41,-0.53,"-0.88%"
"FLS","Flowserve Corporation Common St",56.99,-0.10,"-0.18%"
"FMC","FMC Corporation Common Stock",58.05,-0.24,"-0.41%"
"FOSL","Fossil Group, Inc.",77.44,-0.43,"-0.55%"
"FRX",N/A,N/A,+0,"+0%"
"FSLR","First Solar, Inc.",56.33,-0.23,"-0.41%"
"FTI","FMC Technologies, Inc. Common S",40.91,-0.67,"-1.61%"
"FTR","Frontier Communications Corpora",5.455,+0.035,"+0.646%"
"GAS","AGL Resources, Inc. Common Stoc",49.95,+0.15,"+0.30%"
"GCI","Gannett Co., Inc. Common Stock",35.74,+0.15,"+0.42%"
"GD","General Dynamics Corporation Co",141.32,+0.38,"+0.27%"
"GE","General Electric Company Common",27.385,-0.025,"-0.091%"
"GILD","Gilead Sciences, Inc.",108.4601,-0.2799,"-0.2574%"
"GIS","General Mills, Inc. Common Stoc",56.99,+0.15,"+0.26%"
"GLW","Corning Incorporated Common Sto",21.26,-0.11,"-0.51%"
"GME","Gamestop Corporation Common Sto",39.32,+0.15,"+0.38%"
"GNW","Genworth Financial Inc Common S",7.92,-0.06,"-0.75%"
"GOOG","Google Inc.",535.67,-2.73,"-0.51%"
"GPC","Genuine Parts Company Common St",93.941,-0.099,"-0.105%"
"GPS","Gap, Inc. (The) Common Stock",38.32,+0.16,"+0.42%"
"GS","Goldman Sachs Group, Inc. (The)",202.57,-0.05,"-0.02%"
"GT","The Goodyear Tire & Rubber Comp",30.73,-0.13,"-0.42%"
"GWW","W.W. Grainger, Inc. Common Stoc",246.52,-0.52,"-0.21%"
"HAL","Halliburton Company Common Stoc",45.89,-0.55,"-1.18%"
