"A","Agilent Technologies, Inc. Comm",42.08
"AA","Alcoa Inc. Common Stock",13.57
"AAPL","Apple Inc.",128.55
"ABC","AmerisourceBergen Corporation C",114.18
"ABT","Abbott Laboratories Common Stoc",48.66
"ACE","Ace Limited Common Stock",108.52
"ACN","Accenture plc. Class A Ordinary",96.86
"ADBE","Adobe Systems Incorporated",79.25
"ADI","Analog Devices, Inc.",63.15
"ADM","Archer-Daniels-Midland Company ",52.90
"ADP","Automatic Data Processing, Inc.",87.85
"ADSK","Autodesk, Inc.",59.21
"ADT","ADT Corporation Common Stock",37.96
"AEE","Ameren Corporation Common Stock",40.53
"AEP","American Electric Power Company",55.43
"AES","The AES Corporation Common Stoc",13.65
"AET","Aetna Inc. Common Stock",112.10
"AFL","AFLAC Incorporated Common Stock",63.33
"AGN",N/A,N/A
"AIG","American International Group, I",58.59
"AIV","Apartment Investment and Manage",38.415
"AIZ","Assurant, Inc. Common Stock",65.53
"AKAM","Akamai Technologies, Inc.",77.96
"ALL","Allstate Corporation (The) Comm",67.95
"ALTR","Altera Corporation",44.13
"ALXN","Alexion Pharmaceuticals, Inc.",161.81
"AMAT","Applied Materials, Inc.",20.44
"AMD","Advanced Micro Devices",2.35
"AMGN","Amgen Inc.",162.93
"AMP","Ameriprise Financial, Inc. Comm",127.97
"AMT","American Tower Corporation (REI",95.19
"AMZN","Amazon.com, Inc.",427.675
"AN","AutoNation, Inc. Common Stock",62.33
"ANF","Abercrombie & Fitch Company Com",21.35
"AON","Aon plc Class A Ordinary Shares",99.92
"APA","Apache Corporation Common Stock",62.55
"APC","Anadarko Petroleum Corporation ",84.11
"APD","Air Products and Chemicals, Inc",148.805
"APH","Amphenol Corporation Common Sto",57.83
"APOL","Apollo Education Group, Inc.",16.80
"ARG","Airgas, Inc. Common Stock",102.99
"ATI","Allegheny Technologies Incorpor",37.29
"AVB","AvalonBay Communities, Inc. Com",169.25
"AVP","Avon Products, Inc. Common Stoc",7.00
"AVY","Avery Dennison Corporation Comm",60.12
"AXP","American Express Company Common",80.71
"AZO","AutoZone, Inc. Common Stock",683.7935
"BA","Boeing Company (The) Common Sto",147.00
"BAC","Bank of America Corporation Com",16.41
"BAX","Baxter International Inc. Commo",69.3799
"BBBY","Bed Bath & Beyond Inc.",69.51
"BBT","BB&T Corporation Common Stock",38.795
"BBY","Best Buy Co., Inc. Common Stock",34.67
"BCR","C.R. Bard, Inc. Common Stock",172.62
"BDX","Becton, Dickinson and Company C",141.03
"BEAM",N/A,N/A
"BEN","Franklin Resources, Inc. Common",51.79
"BF.B",N/A,N/A
"BHI","Baker Hughes Incorporated Commo",65.65
"BIG","Big Lots, Inc. Common Stock",46.10
"BIIB","Biogen Idec Inc.",393.40
"BK","Bank of New York Mellon Corpora",43.10
"BLK","BlackRock, Inc. Common Stock",369.8301
"BLL","Ball Corporation Common Stock",72.77
"BMC","BMC Software, Inc.",46.30
"BMS","Bemis Company, Inc. Common Stoc",46.31
"BMY","Bristol-Myers Squibb Company Co",68.00
"BRCM","Broadcom Corporation",47.44
"BRK.B",N/A,N/A
"BSX","Boston Scientific Corporation C",17.86
"BTU","Peabody Energy Corporation Comm",4.32
"BWA","BorgWarner Inc. Common Stock",61.73
"BXP","Boston Properties, Inc. Common ",135.48
"C","Citigroup, Inc. Common Stock",54.215
"CA","CA Inc.",31.87
"CAG","ConAgra Foods, Inc. Common Stoc",38.17
"CAH","Cardinal Health, Inc. Common St",87.91
"CAM","Cameron International Corporati",52.22
"CAT","Caterpillar, Inc. Common Stock",88.02
"CB","Chubb Corporation (The) Common ",99.11
"CBG","CBRE Group Inc Common Stock Cla",38.67
"CBS","CBS Corporation Class B Common ",59.74
"CCE","Coca-Cola Enterprises, Inc. Com",46.44
"CCI","Crown Castle International Corp",83.50
"CCL","Carnival Corporation Common Sto",47.9072
"CELG","Celgene Corporation",115.44
"CERN","Cerner Corporation",67.99
"CF","CF Industries Holdings, Inc. Co",305.13
"CFN",N/A,N/A
"CHK","Chesapeake Energy Corporation C",14.705
"CHRW","C.H. Robinson Worldwide, Inc.",64.62
"CI","Cigna Corporation Common Stock",131.98
"CINF","Cincinnati Financial Corporatio",51.06
"CL","Colgate-Palmolive Company Commo",68.64
"CLF","Cliffs Natural Resources Inc Co",5.60
"CLX","Clorox Company (The) Common Sto",109.12
"CMA","Comerica Incorporated Common St",48.20
"CMCSA","Comcast Corporation",56.62
"CME","CME Group Inc.",95.29
"CMG","Chipotle Mexican Grill, Inc. Co",633.52
"CMI","Cummins Inc. Common Stock",141.99
"CMS","CMS Energy Corporation Common S",33.55
"CNP","CenterPoint Energy, Inc (Holdin",20.24
"CNX","CONSOL Energy Inc. Common Stock",31.87
"COF","Capital One Financial Corporati",84.25
"COG","Cabot Oil & Gas Corporation Com",35.27
"COH","Coach, Inc. Common Stock",37.505
"COL","Rockwell Collins, Inc. Common S",98.02
"COP","ConocoPhillips Common Stock",65.49
"COST","Costco Wholesale Corporation",144.50
"COV","Covidien plc. Ordinary Shares (",N/A
"CPB","Campbell Soup Company Common St",46.68
"CRM","Salesforce.com Inc Common Stock",73.13
"CSC","Computer Sciences Corporation C",67.12
"CSCO","Cisco Systems, Inc.",29.67
"CSX","CSX Corporation Common Stock",35.2082
"CTAS","Cintas Corporation",85.62
"CTL","CenturyLink, Inc. Common Stock",34.4749
"CTSH","Cognizant Technology Solutions ",63.28
"CTXS","Citrix Systems, Inc.",66.07
"CVC","Cablevision Systems Corporation",20.205
"CVH",N/A,N/A
"CVS","CVS Health Corporation Common S",101.70
"CVX","Chevron Corporation Common Stoc",108.00
"D","Dominion Resources, Inc. Common",72.04
"DD","E.I. du Pont de Nemours and Com",70.39
"DE","Deere & Company Common Stock",89.155
"DELL",N/A,N/A
"DF","Dean Foods Company Common Stock",18.90
"DFS","Discover Financial Services Com",59.94
"DG","Dollar General Corporation Comm",74.37
"DGX","Quest Diagnostics Incorporated ",71.74
"DHI","D.R. Horton, Inc. Common Stock",25.955
"DHR","Danaher Corporation Common Stoc",86.98
"DIS","Walt Disney Company (The) Commo",110.16
"DISCA","Discovery Communications, Inc.",31.61
"DLTR","Dollar Tree, Inc.",78.065
"DNB","Dun & Bradstreet Corporation (T",129.23
"DNR","Denbury Resources Inc. Common S",7.18
"DO","Diamond Offshore Drilling, Inc.",32.7997
"DOV","Dover Corporation Common Stock",75.89
"DOW","Dow Chemical Company (The) Comm",51.17
"DPS","Dr Pepper Snapple Group, Inc Dr",77.6275
"DRI","Darden Restaurants, Inc. Common",63.87
"DTE","DTE Energy Company Common Stock",78.53
"DTV","DIRECTV",91.39
"DUK","Duke Energy Corporation (Holdin",76.11
"DVA","DaVita HealthCare Partners Inc.",81.50
"DVN","Devon Energy Corporation Common",65.4444
"EA","Electronic Arts Inc.",63.14
"EBAY","eBay Inc.",59.91
"ECL","Ecolab Inc. Common Stock",116.16
"ED","Consolidated Edison, Inc. Commo",61.52
"EFX","Equifax, Inc. Common Stock",99.54
"EIX","Edison International Common Sto",60.03
"EL","Estee Lauder Companies, Inc. (T",88.70
"EMC","EMC Corporation Common Stock",26.99
"EMN","Eastman Chemical Company Common",78.03
"EMR","Emerson Electric Company Common",60.0801
"EOG","EOG Resources, Inc. Common Stoc",89.92
"EQR","Equity Residential Common Share",75.35
"EQT","EQT Corporation Common Stock",89.85
"ESRX","Express Scripts Holding Company",87.82
"ESV","Ensco plc Class A Ordinary Shar",25.53
"ETFC","E*TRADE Financial Corporation",29.19
"ETN","Eaton Corporation, PLC Ordinary",72.778
"ETR","Entergy Corporation Common Stoc",74.89
"EW","Edwards Lifesciences Corporatio",131.27
"EXC","Exelon Corporation Common Stock",33.67
"EXPD","Expeditors International of Was",47.71
"EXPE","Expedia, Inc.",103.515
"F","Ford Motor Company Common Stock",15.385
"FAST","Fastenal Company",42.94
"FCX","Freeport-McMoRan, Inc. Common S",22.64
"FDO","Family Dollar Stores, Inc. Comm",78.61
"FDX","FedEx Corporation Common Stock",174.09
"FE","FirstEnergy Corporation Common ",35.10
"FFIV","F5 Networks, Inc.",127.96
"FHN","First Horizon National Corporat",14.405
"FII","Federated Investors, Inc. Commo",33.95
"FIS","Fidelity National Information S",64.595
"FISV","Fiserv, Inc.",81.01
"FITB","Fifth Third Bancorp",20.46
"FLIR","FLIR Systems, Inc.",31.65
"FLR","Fluor Corporation Common Stock",59.42
"FLS","Flowserve Corporation Common St",56.99
"FMC","FMC Corporation Common Stock",58.31
"FOSL","Fossil Group, Inc.",77.89
"FRX",N/A,N/A
"FSLR","First Solar, Inc.",56.70
"FTI","FMC Technologies, Inc. Common S",41.78
"FTR","Frontier Communications Corpora",5.4689
"GAS","AGL Resources, Inc. Common Stoc",50.24
"GCI","Gannett Co., Inc. Common Stock",35.545
"GD","General Dynamics Corporation Co",140.37
"GE","General Electric Company Common",27.3062
"GILD","Gilead Sciences, Inc.",109.935
"GIS","General Mills, Inc. Common Stoc",57.07
"GLW","Corning Incorporated Common Sto",21.43
"GME","Gamestop Corporation Common Sto",39.8302
"GNW","Genworth Financial Inc Common S",7.925
"GOOG","Google Inc.",532.345
"GPC","Genuine Parts Company Common St",93.8345
"GPS","Gap, Inc. (The) Common Stock",38.545
"GS","Goldman Sachs Group, Inc. (The)",202.37
"GT","The Goodyear Tire & Rubber Comp",30.88
"GWW","W.W. Grainger, Inc. Common Stoc",245.07
"HAL","Halliburton Company Common Stoc",46.36
"HAR","Harman International Industries",125.73
"HAS","Hasbro, Inc.",72.18
"HBAN","Huntington Bancshares Incorpora",11.11
"HCBK","Hudson City Bancorp, Inc.",9.43
"HCN","Health Care REIT, Inc. Common S",72.5699
"HCP","HCP, Inc. Common Stock",40.15
"HD","Home Depot, Inc. (The) Common S",112.54
"HES","Hess Corporation Common Stock",69.225
"HIG","Hartford Financial Services Gro",41.50
"HNZ",N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.42
"HON","Honeywell International Inc. Co",106.22
"HOT","Starwood Hotels & Resorts World",84.93
"HP","Helmerich & Payne, Inc. Common ",73.53
"HPQ","Hewlett-Packard Company Common ",33.465
"HRB","H&R Block, Inc. Common Stock",31.665
"HRL","Hormel Foods Corporation Common",56.66
"HRS","Harris Corporation Common Stock",78.625
"HSP","Hospira Inc",88.22
"HST","Host Hotels & Resorts, Inc. Com",20.68
"HSY","The Hershey Company Common Stoc",96.3499
"HUM","Humana Inc. Common Stock",174.93
"IBM","International Business Machines",173.305
"ICE","Intercontinental Exchange Inc. ",238.56
"IFF","Internationa Flavors & Fragranc",115.07
"IGT","International Game Technology O",18.35
"INTC","Intel Corporation",32.86
"INTU","Intuit Inc.",103.10
"IP","International Paper Company Com",53.01
"IPG","Interpublic Group of Companies,",21.165
